SampleID Sphingobacteriales Thermotogales Chromatiales Herpetosiphonales Entomoplasmatales Fusobacteriales Methylophilales Bifidobacteriales Puniceicoccales Desulfovibrionales Rhizobiales Fibrobacterales Acidobacteriales Chroococcales Flavobacteriales Methylococcales Solibacterales Oceanospirillales Gallionellales Clostridiales Methanosarcinales Desulfurellales Alteromonadales Halanaerobiales Pasteurellales Methanocellales Thiotrichales Xanthomonadales Thermoanaerobacterales Acidimicrobiales Mariprofundales Actinomycetales Bdellovibrionales Rubrobacterales Gloeobacterales Dictyoglomales Archaeoglobales Methanococcales Desulfobacterales Cytophagales Myxococcales Desulfurococcales Methanomicrobiales Sphaerobacterales Burkholderiales Prochlorales Campylobacterales Halobacteriales Sulfolobales Coriobacteriales Pseudomonadales Chlorobiales Spirochaetales unclassified Nitrospirales Thermoplasmatales Selenomonadales Aquificales Methylacidiphilales Neisseriales Thermococcales Methanobacteriales Solirubrobacterales Rhodobacterales Methanopyrales Thermomicrobiales Lactobacillales Anaerolineales Lentisphaerales Caulobacterales Bacteroidetes_Order_II__Incertae_sedis Vibrionales Parvularculales Nitrosopumilales Nautiliales Deinococcales Thermodesulfobacteriales Bacteroidales Deferribacterales Planctomycetales Salinisphaerales Bacillales Erysipelotrichales Natranaerobiales Rhodocyclales Rickettsiales Verrucomicrobiales Chrysiogenales Acidilobales Acidithiobacillales Legionellales Gemmatimonadales Ktedonobacterales Cardiobacteriales Elusimicrobiales Thermoproteales Sphingomonadales Hydrogenophilales Desulfuromonadales Synergistales Mycoplasmatales Enterobacteriales Rhodospirillales Acholeplasmatales Haloplasmatales Oscillatoriales Thermales Nostocales Syntrophobacterales Nitrosomonadales Aeromonadales Chlamydiales Desulfarculales Chloroflexales
x10MCx1326 0 0 0 0 0 0 0 19001607476.4116 0 145862556.963334 0 0 0 0 0 0 0 0 0 35971333267.1244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1303870276.85514 0 0 0 0 709900593.220808 0 0 0 58674487802.4747 0 0 3231424988.726 0 0 0 0 0 0 0 0 0 780608687.748759 0 0 0 0 0 0 0 0 0 0 14851953290.802 0 0 0 0 27871135.419759803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 420127543.2535 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2896 0 0 0 0 0 0 0 170371721.936529 0 21255797.2626096 0 0 0 0 0 0 0 0 0 11338558016.3144 0 0 0 0 158117104.126963 0 0 0 0 0 0 5747741.09652197 0 0 0 0 0 0 0 0 0 0 0 0 172649128.78609398 0 4337917.80869583 0 0 45873480.8269584 0 0 0 32680571395.3718 0 0 93807472.6130473 0 0 0 0 26461298.6330446 0 0 0 0 245959939.75305295 0 0 0 0 0 0 0 0 0 0 19224241904.8521 0 0 0 7482908.220000299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9109627.39826124 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx3277 0 0 0 0 0 0 0 654808932.310345 0 94024402.83422808 0 0 0 0 0 0 0 0 0 64084625426.547005 0 0 0 0 9109630.72442348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2229256775.8482 0 0 0 0 132523437.443399 0 0 0 49433085782.1296 0 0 8458942.81553609 0 0 0 0 0 0 0 0 0 134367053.185246 0 0 0 0 0 0 0 0 0 0 120445693822.585 0 0 0 0 284567512.153419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1989478281.4232 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1492 0 0 0 0 0 0 0 655460237.912856 0 9218087.39619337 0 0 0 0 0 0 0 0 0 11049341793.5124 0 0 0 0 54874732.0291041 0 0 0 0 0 0 4554819.65458967 0 0 0 0 0 0 0 0 0 0 0 0 7157573.74292662 0 0 0 0 134692524.071437 0 0 0 39492238470.8587 0 0 2751544863.72021 0 0 0 0 0 0 0 0 0 157032829.996329 0 0 0 0 0 0 0 0 0 0 11443984382.1565 0 0 0 0 58887311.2486235 0 0 0 8350502.70008106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x14MCx1338 0 0 0 0 0 650688.883540174 0 35354096.005682796 0 433792.58902678295 0 0 0 0 63442166.14516701 0 0 0 0 3620216051.72301 0 0 0 0 11603951.7564664 0 0 0 0 0 0 1192929.61982365 0 0 0 0 0 0 0 0 0 0 0 0 186313916.987003 0 0 0 0 25159970.1635534 0 0 0 11667719267.0534 0 0 279145531.03873503 0 0 0 0 0 0 0 0 0 50211492.1798501 0 0 0 0 0 0 0 0 0 0 4326647282.95313 0 0 0 542240.736283478 3144996.27044417 0 0 0 71358880.8949057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1734 0 0 0 0 0 0 0 1175142606.23692 0 287170323.118805 0 0 0 0 786464948.3601099 0 0 0 0 16812803007.3381 0 0 0 0 89794949.9782365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2154645007.4488 0 0 0 0 185554540.353578 0 0 0 72619605282.7616 0 0 13664448.9097316 0 0 0 0 0 0 0 0 0 189458668.613501 0 0 0 0 0 0 0 0 0 0 31625390969.5089 0 0 0 0 19954433.328497 0 0 0 73202404.87356229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17568577.169655 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx3259 0 0 0 0 0 0 0 325886089.363742 0 1810213179.25444 0 0 0 0 1739071324.13876 0 0 0 0 14921028078.9648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50862088.4897155 0 0 0 0 1050426842.45498 0 0 0 69662299735.5825 0 0 3881677469.74923 0 0 0 0 0 0 0 0 0 43487627.898456104 0 0 0 0 0 0 0 0 0 0 61289250421.9067 0 0 0 0 316993357.474283 0 0 0 90228694.29305609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 144018877.429301 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx2577 0 0 0 0 0 0 0 458518062.595063 0 563929499.880399 0 0 0 0 0 0 0 0 0 18654462512.1014 0 0 0 0 326211526.084661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2334451233.54336 0 0 0 0 226222487.83663705 0 0 0 35346233468.6574 0 0 815745711.173146 0 0 0 0 0 0 0 0 0 518706691.909221 0 0 0 0 0 0 0 0 0 0 86057919089.3445 0 0 0 3687231.34537184 216028377.646491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 192169821.882321 0 0 0 0 0 0 0 0 0 0 0 0
x11MCx1247 0 0 0 0 0 0 0 1306364266.31024 0 771824214.1233599 0 0 0 0 0 0 0 0 0 29956366308.6789 0 0 0 0 451252009.97151905 0 0 0 0 0 0 54007089.8740246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 279795766.817236 0 0 0 109809861262.375 0 0 2920178532.20454 0 0 0 0 0 0 0 0 0 2161151178.7340603 0 0 0 0 0 0 0 0 0 0 73626303974.4663 0 0 0 0 188265678.757644 0 0 0 6537243730.13294 0 0 0 0 0 0 0 0 0 0 0 0 96518694.754783 0 1082744548.7997198 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx1569 0 0 0 0 0 0 0 226114144.03316095 0 45981965.0216116 0 0 0 0 0 0 0 0 0 6784291905.2405205 0 0 0 0 14423588.084609302 0 0 0 0 0 0 976032.276402134 0 0 0 0 0 0 0 0 0 0 0 0 75046037.252253 0 0 0 0 87951352.9069034 0 0 0 41789255706.2802 0 0 2168960.61422696 0 0 0 0 5205505.47414471 0 0 0 0 24726151.0021874 0 0 0 0 0 0 0 0 0 0 23534632488.7618 0 0 0 0 1358203136.6289198 0 0 0 2524344810.86805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26678215.5549917 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1387 0 0 0 0 0 0 0 6398434.65347659 0 0 0 0 0 0 0 0 0 0 0 12177956314.2855 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2647650569.99962 0 0 0 0 909011512.973572 0 0 0 22969621269.6661 0 0 5839384981.63469 0 0 0 0 0 0 0 0 0 16809446.9709978 0 0 0 0 0 0 0 0 0 0 55760839732.4188 0 0 0 0 45331282.799207 0 0 0 1735168.71958687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6940674.87834749 0 0 0 0 0 0 0 0 0 0 0 0
x14MCx1798 0 0 0 0 0 0 0 986985333.154925 0 3578784.30876965 0 0 0 0 0 0 0 0 0 5916489598.46172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 976032.084209903 0 0 0 0 36221635.1251231 1735168.14970649 0 0 24460990750.4405 0 0 1100313502.93263 0 0 0 0 0 0 0 0 0 20713569.7871213 0 0 0 0 0 0 0 0 0 0 16897826577.9073 0 0 0 0 30040098.5917937 0 0 0 650688.056139935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx2315 0 0 0 0 0 6073087.5675009005 0 357986822.505723 0 1004662200.45229 0 0 0 0 0 0 0 0 0 8322624271.2986 0 0 0 0 52488828.2619721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1735167.87642883 0 0 0 0 54657788.1075081 8458943.39759054 0 0 19861273753.5658 0 0 3870400396.36678 0 0 1843615.86870563 0 0 0 0 0 0 223945104.051596 0 0 0 0 0 0 0 0 0 0 66651593813.36099 0 0 0 0 80685306.25394051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1501570901.0646 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx3257 0 0 0 0 0 0 0 1114953686.85271 0 812383821.438933 0 0 0 0 0 0 0 0 0 9997385524.385193 0 0 0 0 4012575.27609672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 110074700.141572 0 0 0 0 228391446.796208 6073086.9043626 0 0 73542805004.2419 0 0 8133598.53262848 0 0 0 0 255828785.846274 0 0 0 0 932218839.819659 0 0 0 0 0 0 0 0 0 0 14756191353.8555 0 0 0 0 22774075.891359694 0 0 0 679101253.484261 0 0 0 0 0 0 0 0 0 0 0 0 10194110.1608944 0 31883706.2479036 0 0 0 0 0 0 0 0 265372208.124559 0 0 0
x30MCx1774 0 0 0 0 0 0 0 175035043.753644 0 41535577.2971781 0 0 0 0 0 0 0 0 0 26151363395.8123 0 0 0 0 3795679.38747059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1838843991.25575 0 0 0 0 160936806.028753 0 0 0 85825624901.8524 0 0 28955611.327275604 0 0 0 0 166467653.13621002 0 0 0 0 51187447.739603296 0 0 0 0 0 0 0 0 0 0 45552382120.9645 0 0 0 0 143693576.81138602 0 0 0 508837933.886057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 336188745.74739504 0 0 0 0 0 0 0 0 0 0 0 0
x12MCx1855 0 0 0 0 0 4012574.58955391 0 1626394084.31189 0 3687230.70391441 0 0 0 0 228282959.757054 0 0 0 0 13501988149.9633 0 0 0 0 436069254.718819 0 0 0 0 0 0 30907669.1357531 0 0 0 0 0 0 0 0 0 0 0 0 29280949.707555603 0 4229470.51331358 0 0 156273513.068843 0 0 0 69594961264.9181 0 0 10837963966.3851 0 0 0 0 0 0 0 0 0 1526296615.4968 0 0 0 0 0 0 0 0 0 0 15993037834.3431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98470749.3868906 0 0 0
x30MCx1782 0 0 0 0 0 0 0 0 0 997504395.838282 0 0 0 0 3007262110.95842 0 0 0 0 45332551371.2929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 118533627.381087 0 0 0 0 550807221.837642 0 0 0 123378540284.335 0 0 84155622.0015772 0 0 0 0 0 0 0 0 0 161153678.21436 0 0 0 0 0 0 0 0 0 0 70174401712.8332 0 0 0 0 597656743.364293 0 0 0 2276539712.7024603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38065236.2404041 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2072 0 0 0 0 0 0 0 8035886378.530009 0 557314135.133615 0 0 0 0 0 0 0 0 0 28522793027.3121 0 0 0 0 75696685.4102477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3901198945.9353 0 0 0 0 496149478.15456 0 0 0 177222424637.34198 0 0 326753743.75512403 0 0 0 0 0 0 0 0 0 863028972.055517 0 0 0 0 0 0 0 0 0 0 37195594353.4272 0 0 0 0 237175717.753885 0 0 0 74937549.5966779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66803951.594144106 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2016 0 0 0 0 0 0 0 1860099294.59958 0 219390209.478484 0 0 0 0 0 0 0 0 0 29223903761.2481 0 0 0 0 141307683.11936 0 0 0 0 0 0 54874664.3579401 0 0 0 0 0 0 0 0 0 0 0 0 116689997.72558 0 0 0 0 503090055.249968 6398429.24331713 0 0 120373432458.619 0 0 13163195672.8025 0 0 0 0 140223203.586594 0 0 0 0 465892407.276108 0 0 0 0 0 0 0 0 0 0 21378019685.5487 0 0 0 0 288905347.52876 0 0 0 1358093718.88238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100422804.734096 0 0 0 0 0 0 0 0 0 0 0 0
x14MCx2269 0 0 0 0 0 0 0 157141199.479803 0 4988609.50729532 0 0 0 0 484112018.27318096 0 0 0 0 11123406272.9081 0 0 0 0 4988609.50729532 0 0 0 0 0 0 5313953.60559719 0 0 0 0 0 0 0 0 0 0 0 0 362541773.541049 0 0 0 0 30690793.273142897 0 0 0 58937710127.875 0 0 5964641.80220093 0 0 0 0 24292359.339872897 0 0 0 0 42728524.9103121 0 0 0 0 0 0 0 0 0 0 11135010212.4142 0 0 0 0 10519459.1784271 0 0 0 19954438.0291813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1209195565.3552802 0 0 0 0 0 0 0 0 0 0 0 0
x13MCx2699 0 0 0 0 0 0 0 474460255.229804 0 125582851.555683 0 0 0 0 0 0 0 0 0 9091526074.66974 0 0 0 0 83830349.0954601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 261793612.828513 0 0 0 0 183602562.766642 0 0 0 36567600791.0714 0 0 4554818.45020611 0 0 0 0 0 0 0 0 0 80034667.05362171 0 0 0 0 0 0 0 0 0 0 13542559733.0462 0 0 0 3578785.92516195 19737546.6175598 0 0 0 129270085.539183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18869962.1508539 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2791 0 0 0 0 0 4012575.84062309 0 1416547719.73564 0 503632491.996044 0 0 0 0 0 0 0 0 0 8350278772.33234 0 0 0 0 2494303.90092787 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100097500.024192 0 0 0 0 400173104.105384 4446367.82339315 0 0 35038462928.295 0 0 45005918.2123941 0 0 0 0 0 0 0 0 0 42836958.29854379 0 0 0 0 0 0 0 0 0 0 44554449206.3262 0 0 0 0 205725847.82870305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18110815.2806502 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx2925 0 0 0 0 0 0 0 321982110.259134 0 263745534.57400295 0 0 0 0 0 0 0 0 0 4513063495.59915 0 0 0 0 224704254.785088 0 0 0 0 0 0 2385855.98710036 0 0 0 0 0 0 0 0 0 0 0 0 397678813.849864 0 0 0 0 30365439.835822698 0 0 0 7432917431.812329 0 0 170480255.078262 0 0 0 0 0 0 0 0 0 222426846.79740095 0 0 0 0 0 0 0 0 0 0 20912895310.9299 0 0 0 1843615.99003209 35245599.8094371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 241839038.692445 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx3012 0 0 0 0 0 0 0 1244657432.0183198 0 384556526.438699 0 0 0 0 1000649483.77041 0 0 0 0 19785574267.6412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1885042736.19782 0 0 0 0 224812656.31907 0 0 0 91659145679.8433 0 0 18978395.974837106 0 0 0 0 0 0 0 0 0 178505370.140468 0 0 0 0 0 0 0 0 0 0 68126043119.0223 0 0 0 0 95759563.69017808 0 0 0 1693740504.77146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3904127.17196649 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1780 0 0 0 0 0 0 0 222426965.071631 0 147164013.457924 0 0 0 0 0 0 0 0 0 6305712278.93221 0 0 0 0 1626720.85620403 0 0 0 0 0 0 3578785.88364886 0 0 0 0 0 0 0 0 0 0 0 0 545168382.94251 0 0 0 0 26895118.155906603 0 0 0 18388235662.4162 0 0 470556119.671285 0 0 0 0 0 0 0 0 0 31341488.4961976 0 0 0 0 0 0 0 0 0 0 12997065848.8419 0 0 0 0 10411013.4797058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9109636.79474256 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx2169 0 0 0 0 0 0 0 110291626.370314 0 209087763.65975 0 0 0 0 933303575.7550868 0 0 0 0 21094005567.3914 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 553518644.045313 0 0 0 0 501572047.160967 0 0 0 32635585052.6035 0 0 1062031363.85889 0 0 0 0 0 0 0 0 0 206051219.374235 0 0 0 0 0 0 0 0 0 0 23324672689.1328 0 0 0 0 76781191.2194518 0 0 0 843617071.322197 0 0 0 0 0 0 0 0 0 0 0 0 44680580.201149896 0 6114298814.90493 0 0 0 0 0 0 0 0 0 0 0 0
x11MCx3134 0 0 0 0 0 0 0 487365842.6033259 0 153345638.949956 0 0 0 0 0 0 0 0 0 2229584859.38624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 291616989.488283 0 0 0 0 123630854.598975 0 0 0 13636374814.1488 0 0 5128077711.02378 0 0 0 0 0 0 0 0 0 4446372.84084031 0 0 0 0 0 0 0 0 0 0 18252577407.8856 0 0 0 0 4880165.31311742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 361674473.761035 0 0 0 0 0 0 0 0 0 0 0 0
x13MCx2625 0 0 0 0 0 0 0 167443635.442067 0 47608650.2325565 0 0 0 0 0 0 0 0 0 26776232749.4741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46849514.5796456 0 0 0 76733214900.3354 0 0 0 0 0 0 0 23316309.339407 0 0 0 0 35245583.885150105 0 0 0 0 0 0 0 0 0 0 66794610932.4256 0 0 0 9543419.63659448 49343817.4392101 0 0 0 4381405644.75061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1524669734.8963802 0 0 0 0 0 0 0 0 394642091.56326497 0 0 0
x12MCx1347 0 0 0 0 0 0 0 222752202.908926 0 14423584.7063715 0 0 0 0 124606758.10241298 0 0 0 0 17743395044.9538 0 0 0 0 37956801.858872496 0 0 0 0 0 0 101398884.965845 0 0 0 0 0 0 0 0 0 0 0 0 176336456.63579 0 0 0 0 385315762.870211 0 0 0 83807425576.332 0 0 7539630673.24112 0 0 0 0 0 0 0 0 0 835374984.911128 0 0 0 0 0 0 0 0 0 0 64034859904.0029 0 0 0 10302560.5045511 137945862.755674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66370179.2503713 0 0 0
x20MCx2214 0 0 0 0 0 0 0 103242456.616286 0 59863273.1640652 0 0 0 0 197592180.624868 0 0 0 0 13359487127.7806 0 0 0 0 0 0 0 0 0 0 0 7049117.31098594 0 0 0 0 0 0 0 0 0 0 0 0 16050297.877321802 0 0 0 0 392147818.40808 0 0 0 51511045182.1746 0 0 3268838369.04213 0 0 0 0 17460121.339519 0 0 0 0 66153254.76463729 0 0 0 0 0 0 0 0 0 0 35039318537.6144 0 0 0 0 100965049.485045 0 0 0 347033467.61777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4771710.17974433 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2532 0 0 0 0 0 2819651.28738956 0 26135998.4715724 0 150417551.369589 0 0 0 0 0 0 0 0 0 17785275839.589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48367864.3913747 0 0 0 1655026857.5712302 0 0 1126667585.565 0 0 0 0 0 0 0 0 0 4446373.18396046 0 0 0 0 0 0 0 0 0 0 33692880818.0293 0 0 0 0 110833985.219697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5422406.32190299 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx3028 0 0 0 0 0 0 0 755015014.9239731 0 385966451.8980779 0 0 0 0 0 0 0 0 0 38467700511.1602 0 0 0 0 100748197.193963 0 0 0 0 0 0 27654241.4256842 0 0 0 0 0 0 0 0 0 0 0 0 1307666051.41529 0 9218080.47522806 0 0 215811531.125927 0 0 0 74155336398.9973 0 0 11113968508.9685 0 0 0 0 70599651.63968779 0 0 0 0 1358094374.01507 0 0 0 0 0 0 0 0 0 0 36868200876.6998 0 0 0 0 41860930.1580945 0 0 0 37089217.9120941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1318836195.99116 0 0 0 0 0 0 0 0 0 0 0 0
x13MCx2582 0 0 0 0 0 0 0 736687186.5443081 0 913132063.992797 0 0 0 0 0 0 0 0 0 8872238395.16802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 360155770.133026 0 0 0 0 26895101.1722344 0 0 0 99284242009.2007 0 0 751653008.970793 0 0 0 0 42077819.5759151 0 0 0 0 52163482.51550301 0 0 0 0 0 0 0 0 0 0 33463145153.6667 0 0 0 0 10302558.9167833 0 0 0 6467729591.97939 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1995768334.16383 0 0 0 0 0 0 0 0 0 0 0 0
x13MCx2252 0 0 0 0 0 0 0 0 0 1391495793.38099 0 0 0 0 720745151.80501 0 0 0 0 22302757064.2955 0 0 0 0 0 0 0 0 0 0 0 8025149.14739253 0 0 0 0 0 0 0 0 0 0 0 0 636589533.71884 0 0 0 0 144778028.537419 0 0 0 167560776279.09802 0 0 2901850552.5125604 0 0 0 0 425875144.61906 0 0 0 0 111592952.333337 0 0 0 0 0 0 0 0 0 0 30318145895.1574 0 0 0 0 170046403.555561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8892732.83900253 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2642 0 0 0 0 0 0 0 3463179308.00171 0 290315369.43447703 0 0 0 0 0 0 0 0 0 24218179693.9222 0 0 0 0 55742286.09985849 0 0 0 0 0 0 2168960.54863263 0 0 0 0 0 0 0 0 0 0 0 0 803491435.240956 0 0 0 0 227415513.524131 0 0 0 88062617923.1978 0 0 54766253.8529738 0 0 0 0 167335306.327007 0 0 0 0 617394620.1682769 0 0 0 0 0 0 0 0 0 0 21149100517.607 0 0 0 0 40776458.3142934 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22774085.760642603 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1254 0 0 0 0 0 0 0 99989041.3004798 0 92506130.40055227 0 0 0 0 56826743.64582579 0 0 0 0 9907916271.42422 0 0 0 0 2711199.60142299 0 0 0 0 0 0 2602751.61736607 0 0 0 0 0 0 0 0 0 0 0 0 169178855.12879398 0 1626719.76085379 0 0 257889306.087355 0 0 0 11074057443.9883 0 0 19520637.1302455 0 0 0 0 0 0 0 0 0 66044822.290664 0 0 0 0 0 0 0 0 0 0 40503912221.4667 0 0 0 0 94349746.12952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 129053101.027734 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2309 0 0 0 0 0 0 0 1162021820.36945 0 139138963.652264 0 0 0 0 0 0 0 0 0 4979830141.81472 0 0 0 0 0 0 0 0 0 0 0 4012581.18093044 0 0 0 0 0 0 0 0 0 0 0 0 205400777.207628 0 0 0 0 473918371.909892 14315154.4833194 0 0 2301052635.05357 0 0 1992083884.12193 0 0 0 0 0 0 0 0 0 20822042.8848282 0 0 0 0 0 0 0 0 0 0 16654814656.2219 0 0 0 0 49343903.711441904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3144996.06072926 0 0 0 0 0 0 0 0 808047091.32737 0 0 0
x20MCx1422 0 0 0 0 0 1301377.47075332 0 32100644.278582 0 105086230.763331 0 0 0 0 187181459.543353 0 0 0 0 3025702619.50148 0 0 0 0 80793851.3092688 0 0 0 0 0 0 22340313.247932103 0 0 0 0 0 0 0 0 0 0 0 0 283700288.624225 0 0 0 0 136861530.674225 2494306.81894387 0 0 8491379548.5428705 0 0 847630525.950665 0 0 0 0 0 0 0 0 0 264071178.440362 0 0 0 0 0 0 0 0 0 0 18139032979.8501 0 0 0 1518273.71587888 54766301.894202404 0 0 0 156599088.98065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 471966229.393205 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1115 0 0 0 0 0 0 0 413295742.0081299 0 162021474.300747 0 0 0 0 0 0 0 0 0 5708925334.765679 0 0 0 0 2385858.38997084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1110074839.98825 0 0 0 0 137295305.531958 0 0 0 21001410029.6097 0 0 8133608.14762786 0 0 0 0 0 0 0 0 0 114412754.609965 0 0 0 0 0 0 0 0 0 0 21933629971.4365 0 0 0 3253443.25905114 48150960.233956896 0 0 0 268300620.763084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1952065.95543069 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1388 0 0 0 0 0 0 0 5288574793.88163 0 346925127.458215 0 0 0 0 0 0 0 0 0 54949187888.8467 0 0 0 0 15724958.887602698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5273392074.95566 0 12796863.0947388 0 0 295737675.07926 0 0 0 87320479806.8734 0 0 21917230801.5561 0 0 0 0 0 0 0 0 0 53898652.1871625 0 0 0 0 0 0 0 0 0 0 65625784285.575 0 0 0 0 226005616.012166 0 0 0 1049668117.74557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 327296040.846794 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2652 0 0 0 0 0 0 0 22991098.540532 0 268735576.336973 0 0 0 0 0 0 0 0 0 1230891360.5426302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 759140.046149642 0 0 0 0 31775433.360263597 0 0 0 5765668650.50653 0 0 274158005.238042 0 0 0 0 0 0 0 0 0 9218129.13181708 0 0 0 0 0 0 0 0 0 0 9790629175.191929 0 0 0 0 14206763.7208004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 448109524.3843309 0 0 0 0 0 0 0 0 0 0 0 0
