SampleID Synergistetes Bacteroidetes Tenericutes unclassified Chlorobi Deferribacteres Planctomycetes Aquificae Verrucomicrobia Thermotogae Thermodesulfobacteria Proteobacteria Chlamydiae Cyanobacteria Elusimicrobia Euryarchaeota Nanoarchaeota Actinobacteria Fusobacteria Dictyoglomi Lentisphaerae Chloroflexi Acidobacteria Fibrobacteres Deinococcus_Thermus Chrysiogenetes Nitrospirae Firmicutes Korarchaeota Gemmatimonadetes Crenarchaeota Thaumarchaeota Spirochaetes
x20MCx1464 0 25681778973.6295 0 30132374920.198 0 0 0 0 64743433.8093375 0 0 1196397925.9373698 0 0 0 0 0 29497845.889681395 0 0 0 0 0 0 0 0 0 15117429122.5361 0 0 0 0 0
x20MCx2094 0 8135125966.66255 0 8981238062.963259 0 0 0 0 0 0 0 1713263124.50123 0 0 0 0 0 468387355.02726907 2385858.25667977 0 0 0 0 0 0 0 0 7711093885.589009 0 0 0 0 0
x20MCx1899 0 18653915115.62 0 108910481277.546 0 0 0 0 16267192.6151283 0 0 819974955.753236 0 0 0 184795308.107858 0 382604370.307819 0 0 0 0 0 0 0 0 0 21031961780.0502 0 0 0 0 0
x30MCx3244 0 43833689052.9214 0 13393973641.5955 0 0 0 0 0 0 0 16700985.707623098 0 0 0 0 0 908468553.719214 0 0 0 0 0 0 0 0 0 16484848925.0563 0 0 0 0 0
x30MCx2953 0 8872019161.33032 0 87142599138.8826 0 0 0 0 821384849.196492 0 0 9750122293.61762 0 0 0 0 0 149983528.708575 169829505.392356 0 11929275.6022728 0 0 0 0 0 0 18211665926.2697 0 0 0 0 0
x30MCx1635 0 8232292023.76843 0 62048772836.0316 0 0 0 0 3112784586.46062 0 0 825289715.4640731 0 0 0 19954442.5289605 0 993709548.330788 0 0 1626720.85833917 0 0 0 0 0 0 26166130350.5572 0 0 0 0 0
x10MCx1799 0 25161886343.4787 0 92325463318.9626 0 0 0 0 874307716.216522 0 0 857498277.365919 0 0 0 85348570.1640292 0 881356835.734517 0 0 63658971.64712211 0 0 0 0 0 0 9558172274.43059 0 0 0 0 0
x13MCx1991 0 46836950554.8025 0 108635602335.957 0 0 0 0 5875169712.94705 0 0 841231037.6249241 0 0 0 0 0 214835462.876753 0 0 0 0 0 0 0 0 0 56140811834.7922 0 0 0 0 0
x10MCx2243 0 34917640093.5422 0 59884312351.894005 0 0 0 0 0 0 0 1652530001.44543 0 0 0 0 0 452553333.510421 8350492.8541343 0 0 0 0 0 0 0 0 23850742758.7539 0 0 0 0 0
x30MCx2450 0 37885758981.0827 0 57614072954.5005 0 0 0 0 19629084.0732684 0 0 50645205.86859871 0 0 0 0 0 742001067.565208 0 0 0 0 0 0 0 0 0 35662141633.9098 0 0 0 0 0
x30MCx1707 0 24482997488.3882 0 156635745321.887 0 0 0 0 10330970803.8645 0 0 952390098.880327 0 0 0 7482910.13695543 0 2243788561.35663 0 0 0 0 0 0 0 0 0 34997787606.4865 0 0 0 0 0
x20MCx2135 0 13703646169.589 0 4408643680.29799 0 0 0 0 0 0 0 67454894.4491131 0 0 0 0 0 50428498.261796795 874636211.787938 0 0 0 0 0 0 0 0 1414058470.61413 0 0 0 0 0
x20MCx1631 0 88178620506.425 0 75321569980.8546 0 0 0 0 1126340742.76559 0 0 2984163125.23404 0 0 0 8350494.62670426 0 311787948.724347 0 0 0 0 0 0 0 0 0 35672770805.3698 0 0 0 0 0
x10MCx2918 0 20151281390.1948 0 21574445643.2612 0 0 0 0 0 0 0 890033454.6152301 0 0 0 0 0 321331683.444002 3904131.15220522 0 0 0 0 0 0 0 0 28893064832.3326 0 0 0 0 0
x12MCx1392 0 13234015908.8042 0 3963773807.20302 0 0 0 0 0 0 0 182192612.752424 0 0 0 0 0 197917570.400698 0 0 0 0 0 0 0 0 0 4013009191.8396897 0 0 0 0 0
x10MCx1319 0 30900296476.5136 0 35663981927.8751 0 0 0 0 14206683.8348212 0 0 1037630159.78297 0 0 0 0 0 126016539.05391102 0 0 0 0 0 0 0 0 0 7197040961.93952 0 0 0 0 0
x10MCx1568 0 39421943966.3786 0 59669191465.8226 0 0 0 0 631492887.998191 0 0 491703375.267697 0 0 0 0 0 4229473.23234234 0 0 0 0 0 0 0 0 0 17120148508.3006 0 0 0 0 0
x30MCx1314 0 11684636104.3766 0 29012587929.011 0 0 0 0 0 0 0 343780595.21526897 0 0 0 21472731.1837928 0 424682905.635013 0 0 56501479.52907099 0 0 0 0 0 0 8194558150.04925 0 0 0 0 0
x30MCx2898 0 83937117517.6633 0 62823269902.2296 0 0 0 0 0 0 0 3860856890.95568 0 0 0 0 0 1026785569.04492 0 0 0 0 0 0 0 0 0 15018636787.1065 0 0 0 0 0
x30MCx2515 0 90623803682.8841 0 16522376615.9693 0 0 0 0 0 0 0 9158866544.96512 0 0 0 0 0 104977654.291404 22557181.9138554 0 0 0 0 0 0 0 0 16900751652.9762 0 0 0 0 0
x20MCx1961 0 96114874249.1355 0 14469025910.0386 0 0 0 0 30040100.5634932 0 0 6522714398.887589 0 0 0 0 0 974513876.041697 0 0 0 0 0 0 0 0 0 5367092335.333139 0 0 0 0 0
x20MCx2764 9001181.07581524 40930105519.1682 0 48468215102.2868 0 0 0 0 0 0 0 1157248232.04849 0 0 0 0 0 541372240.12614 0 0 0 0 0 0 0 0 0 30633188160.2946 0 0 0 0 0
x10MCx1581 0 43930121528.3393 0 6331303507.81568 0 0 0 0 0 0 0 102591821.284213 0 0 0 0 0 447348057.925347 0 0 0 0 0 0 0 0 0 8978844874.63544 0 0 0 0 0
x30MCx2941 0 4134585458.0058103 0 29198903409.0454 0 0 0 0 61598545.315339 0 0 505259898.986205 0 0 0 9218092.16866869 0 226114378.490285 0 0 0 0 0 0 0 0 0 6067022920.98825 0 0 0 0 0
x30MCx2166 0 9212337359.39964 0 65246148624.7001 0 0 0 0 0 0 0 233488673.346762 0 0 0 0 0 264071026.28860497 0 0 0 0 0 0 0 0 0 14288140363.2649 0 0 0 0 0
x30MCx3053 0 61269009775.0926 0 70699974861.3663 0 0 0 0 0 0 0 356902430.906556 0 0 0 13556002.3893405 0 486931605.8251099 0 0 0 0 0 0 0 0 0 13823109860.42 0 0 0 0 0
x30MCx1644 0 35478976657.1246 0 64180930003.1266 0 0 0 0 0 0 0 1063549432.9132 0 0 0 6398431.3798184 0 1649819264.08775 0 0 0 0 0 0 0 0 0 24045196677.3681 0 0 0 0 0
x30MCx2222 0 4497126619.06063 0 43715220070.6593 0 0 0 0 0 0 0 2159635851.5475397 0 0 0 7916712.722856799 0 258865661.225468 0 0 542240.597455945 0 0 0 0 0 0 5092615243.18674 0 0 0 0 0
x30MCx2671 0 36754328243.0171 0 41600652423.1109 0 0 0 0 14315135.870309304 0 0 1083829302.18084 0 0 0 0 0 957270487.327424 0 0 0 0 0 0 0 0 0 15177839702.4934 0 0 0 0 0
x12MCx1289 0 23737422669.9803 0 8521409719.879459 0 0 0 0 0 0 0 7609145179.006591 0 0 0 0 0 151827194.153829 0 0 0 0 0 0 0 0 0 11375544073.9798 0 0 0 0 0
x30MCx1449 0 20454268196.0093 0 74857422600.4356 0 0 0 0 40017310.755729705 0 0 817047206.595305 0 0 0 55742270.2667888 0 741675848.938849 0 0 187940378.156313 0 0 0 0 0 0 33710083719.8422 0 0 0 0 0
x20MCx1186 0 34762241625.809 0 52051995013.5326 0 0 0 0 0 0 0 3482481611.16598 0 0 0 0 0 2071356464.04056 0 0 0 0 0 0 0 0 0 35485806564.4518 0 0 0 0 0
x30MCx1276 0 29285517148.1595 0 88254013396.1306 0 0 0 0 15833409.2608975 0 0 599283695.724108 0 0 0 0 0 342153467.247477 0 0 0 0 0 0 0 0 0 27179890612.4774 0 0 0 0 0
x10MCx2157 0 51966854231.8049 0 109610634003.06 0 0 0 0 738747526.596204 0 0 3603508927.44255 0 0 0 0 0 344647627.645733 0 0 158550922.472644 0 0 0 0 0 0 13823970340.9784 0 0 0 0 0
x30MCx3045 0 69347586102.0023 0 15329985810.1146 0 0 0 0 542239.7674738821 0 0 555795761.660729 0 0 0 0 0 270469196.015973 0 0 759135.674463435 0 0 0 0 0 0 6250180903.76445 0 0 0 0 0
x10MCx3132 0 23485921517.9527 0 35371165985.355 0 0 0 0 394750532.52317 0 0 195856994.98265 0 0 0 18436151.244214 0 117991367.96297 0 0 0 0 0 0 0 0 0 13303201393.9793 0 0 0 0 0
x10MCx2813 71467210.940551 49955688895.4132 0 57448250559.5585 0 0 0 0 151935603.228698 0 0 5482912368.33441 0 0 0 53898640.117532395 0 840363304.3677241 0 0 0 0 0 0 0 0 0 14256352983.0394 0 0 0 0 0
x30MCx2059 0 1803494155.01335 0 24937346389.8289 0 0 0 0 0 0 0 178722691.970054 0 0 0 72009628.31803149 0 435419665.20617 0 0 0 0 0 0 0 0 0 3239674136.66349 0 0 0 0 0
x10MCx1176 3687232.56364754 34832201548.6125 0 75212820521.3819 0 0 0 0 0 0 0 773885046.299671 0 0 0 146730166.429856 0 494956747.661393 23858563.6471311 0 96410286.73772527 0 0 0 0 0 0 22187379711.6662 0 0 0 0 0
x10MCx2095 0 16445926438.1981 0 98038426469.0257 0 0 0 0 888080895.246917 0 0 384339808.615835 0 0 0 37956809.5416316 0 258214752.91035697 0 0 79709300.0374264 0 0 0 0 0 0 18897285646.424 0 0 0 0 0
x10MCx2443 0 45966663231.7062 0 99444652231.5439 0 0 0 0 0 0 0 3391060689.03154 0 0 0 0 0 598199199.229205 0 0 134909319.04299 0 0 0 0 0 0 21922005208.4462 0 0 0 0 0
x30MCx1610 0 13633971886.7313 0 26923729877.6434 0 0 0 0 0 0 0 509163276.896916 0 0 0 0 0 191193792.794305 0 0 0 0 0 0 0 0 0 8204306756.934071 0 0 0 0 0
x30MCx1637 0 89283358845.699 0 63776507960.7062 0 0 0 0 999239469.786538 0 0 135234601.565424 0 0 0 23316310.614728197 0 307341508.289022 0 0 517838991.559662 0 0 0 0 0 0 24394391748.7794 0 0 0 0 0
x12MCx1895 0 29053877664.9822 0 16168625095.9287 0 0 0 0 542240.1451438611 0 0 161479115.223842 0 0 0 0 0 81661365.8586654 0 0 0 0 0 0 0 0 0 8625630884.86145 0 0 0 0 0
x30MCx2840 0 5760435952.45899 0 49132288115.397995 0 0 0 0 0 0 0 137295252.288591 0 0 0 122546315.233892 0 429020551.385202 0 0 7699812.72708528 0 0 0 0 0 0 4631708475.50824 0 0 0 0 0
x30MCx1284 0 20245185602.7463 0 66093756787.1361 0 0 0 0 652423313.492653 0 0 183060264.823071 0 0 0 213967951.715592 0 334128362.511779 0 0 90228756.12132429 0 0 0 0 0 0 24432146920.4532 0 0 0 0 0
x30MCx2676 0 1154868281.09358 0 6120509078.79409 0 0 0 0 976036.672912217 0 0 85348984.6202127 0 0 0 1952073.34582443 0 258866615.360162 1409830.74976209 0 0 0 0 0 0 0 0 2632479355.36346 0 0 0 0 0
x20MCx2067 0 18629195061.6178 0 68033651186.1698 0 0 0 0 2436717800.90517 0 0 4447126568.237061 0 0 0 339442196.663545 0 2504389344.2655697 0 0 80576853.71278399 0 0 0 0 0 0 39128900988.4282 0 0 0 0 0
x14MCx2756 0 43195604762.5393 0 88533708571.5144 0 0 0 0 976682851.39711 0 0 967247873.818657 0 0 0 0 0 401799907.22033 0 0 0 0 0 0 0 0 0 17074381320.5102 0 0 0 0 0
x10MCx1918 0 9764031036.47984 0 10706554902.331 0 0 0 0 0 0 0 33727410.226639196 0 0 0 0 0 21906549.4076563 0 0 0 0 0 0 0 0 0 2550703178.55483 0 0 0 0 0
x20MCx1324 0 61010007833.77099 0 87538658511.3794 0 0 0 0 307992232.573687 0 0 2974077107.78197 0 0 0 11278588.7984731 0 1267973656.07449 16158747.413197 0 0 0 0 0 0 0 0 59373853322.2078 0 0 0 0 0
x10MCx1745 0 74969524531.6155 0 123747459686.476 0 0 0 0 0 0 0 3282719399.92623 0 0 0 193362692.106655 0 2894367296.48599 0 0 0 0 0 0 0 0 0 37769709250.39 0 0 0 0 0
x20MCx2421 0 12430631065.7008 0 48577639098.7385 0 0 0 0 0 0 0 1624767408.16703 0 0 0 6940669.74520693 0 107146589.191632 0 0 86975267.74462429 0 0 0 0 0 0 18325320190.7121 0 0 0 0 0
x11MCx2402 0 34677872608.3532 0 7142059501.09711 0 0 0 0 0 0 0 3547442311.9848704 0 0 0 0 0 26027518.415101 0 0 0 0 0 0 0 0 0 6106598060.14968 0 0 0 0 0
x30MCx3100 0 2021363375.08212 0 57310461355.0027 0 0 0 0 0 0 0 1595270950.5584 0 0 0 245851750.164234 0 21038923.4811916 0 0 155839861.043672 0 0 0 0 0 0 14587673784.6677 0 0 0 0 0
x20MCx2010 0 27476814648.8691 0 23145402226.1262 0 0 0 0 0 0 0 199110495.947821 0 0 0 0 0 74395316.024077 0 0 0 0 0 0 0 0 0 2776593697.03271 0 0 0 0 0
x11MCx2713 0 93299891901.4515 0 20343004888.3611 0 0 0 0 8892737.61932379 0 0 3912045416.3642297 0 0 0 0 0 297256022.12886 1110941514.2969902 0 0 0 0 0 0 0 0 27819411369.778 0 0 0 0 0
x20MCx1897 10085668.3273789 30480950198.2232 0 33145627149.5353 0 0 0 0 8212119875.51012 0 0 308100900.19444597 0 0 0 0 0 2173841092.71302 2385857.02368104 0 0 0 0 0 0 0 0 20138043104.4728 0 0 0 0 0
x20MCx1879 0 62609202701.1487 0 63977491190.1676 0 0 0 0 215377739.49366295 0 0 16347560840.3898 0 0 0 0 0 193145898.307258 0 0 0 0 0 0 0 0 0 30309916241.4929 0 0 0 0 0
x30MCx2257 0 19125888620.8101 0 56851476184.5659 0 0 0 0 1307774386.92645 0 0 266890518.80139303 0 0 0 67779997.6639052 0 294436309.852004 0 0 4880159.83180117 0 0 0 0 0 0 5873977269.54842 0 0 0 0 0
x30MCx2549 0 7455581341.23732 0 63819030158.9278 0 0 0 0 2780714510.5409 0 0 1782884698.4631 0 0 0 373169479.769558 0 1133932019.89843 0 0 4121023.02564464 0 0 0 0 0 0 10247465993.1372 0 0 0 0 0
x10MCx3267 0 15892116735.7773 0 10527506568.1881 0 0 0 0 650689.5709368971 0 0 1016702454.5889 0 0 0 0 0 47174993.892925 18327756.248055898 0 0 0 0 0 0 0 0 2620977591.73382 0 0 0 0 0
x20MCx1325 0 22366204297.1336 0 33791850367.6092 0 0 0 0 0 0 0 1513608548.21394 0 0 0 0 0 197592231.48569095 5530847.31381462 0 0 0 0 0 0 0 0 12193240919.2438 0 0 0 0 0
x30MCx1872 0 2780932309.45088 0 35376825202.4323 0 0 0 0 436069446.488398 0 0 172540783.228809 0 0 0 57152101.0443635 0 546144176.2038231 0 0 8458944.74660409 0 0 0 0 0 0 11685706823.4048 0 0 0 0 0
x13MCx1887 8025151.69104255 18487021400.2748 0 63933672322.6404 0 0 0 0 0 0 0 7559475996.970441 0 0 0 49126942.1086794 0 146838586.346914 0 0 0 0 0 0 0 0 0 26131629073.9678 0 0 0 0 0
x30MCx2434 0 12303869011.0022 0 34723883818.6735 0 0 0 0 670209163.960667 0 0 1435852642.53062 0 0 0 0 0 50645255.5937915 0 0 0 0 0 0 0 0 0 23571950364.2393 0 0 0 0 0
x20MCx1728 0 8675452447.46751 0 1993827106.93897 0 0 0 0 0 0 0 201822803.699398 0 0 0 0 0 88602488.2441741 0 0 0 0 0 0 0 0 0 1540295153.64995 0 0 0 0 0
x20MCx1920 0 49113264332.0293 0 100257216834.758 0 0 0 0 0 0 0 1439321409.96103 0 0 0 0 0 570436303.22446 0 0 0 0 0 0 0 0 0 29706717642.0273 0 0 0 0 0
x20MCx1152 0 10163749976.4025 0 71617022761.0611 0 0 0 0 0 0 0 158334133.22180602 0 0 0 0 0 572388736.4004719 0 0 1114737366.70338 0 0 0 0 0 0 16639724473.2108 0 0 0 0 0
x20MCx2483 0 52740313397.2769 0 36921657179.0736 0 0 0 0 0 0 0 352998176.316648 0 0 0 0 0 1173190252.34823 0 0 0 0 0 0 0 0 0 16058217806.9847 0 0 0 0 0
x30MCx2584 0 38220335297.9213 0 65495445841.202 0 0 0 0 1266022172.53904 0 0 664352563.729155 0 0 0 0 0 505584664.07204 0 0 0 0 0 0 0 0 0 16461324787.5365 0 0 0 0 0
x20MCx2717 0 2312548700.04179 0 25926594690.0342 0 0 0 0 100097657.575435 0 0 150634503.111895 0 0 0 0 0 70816652.6508763 0 0 3144996.82523034 0 0 0 0 0 0 2486391110.76055 0 0 0 0 0
x10MCx2599 0 31332514797.5932 0 7799699556.47365 0 0 0 0 650688.91337498 0 0 2210173342.43035 0 0 0 0 0 1005748163.77326 0 0 0 0 0 0 0 0 0 2839497969.81618 0 0 0 0 0
x14MCx2393 0 8962039198.6943 0 69340821734.6718 0 0 0 0 112785982.001743 0 0 1956402995.49178 0 0 0 90337233.6610118 0 853920021.4247379 0 0 1843617.01349004 0 0 0 0 0 0 8631597961.04111 0 0 0 0 0
x30MCx3414 0 56675453462.4193 0 55025634433.6618 0 0 0 0 222535242.68785095 0 0 542022974.149064 0 0 0 52705715.3734384 0 830603033.014742 0 0 6398430.46714581 0 0 0 0 0 0 12367190061.2267 0 0 0 0 0
x14MCx2670 0 25386258612.5004 0 163168963428.00598 0 0 0 0 1215050991.7016098 0 0 2914539039.80549 0 0 0 301485340.67569304 0 1426416074.06741 0 0 16050298.712231198 0 0 0 0 0 0 47186143046.5312 0 0 0 0 0
x30MCx2445 0 20945856802.8457 0 84138160503.9973 0 0 0 0 878645410.199005 0 0 821493332.789122 0 0 0 0 0 1070381411.83216 0 0 0 0 0 0 0 0 0 21199516592.3367 0 0 0 0 0
x30MCx2140 0 25048028892.2613 0 60742294268.9031 0 0 0 0 245092589.867473 0 0 1736144810.26034 0 0 0 23967018.743677694 0 123196983.22542 0 0 12579973.6392154 0 0 0 0 0 0 13465343508.0995 0 0 0 0 0
x20MCx3402 0 23801653472.3585 0 16704699355.1032 0 0 0 0 0 0 0 798069793.3846049 0 0 0 0 0 211690751.01056495 0 0 0 0 0 0 0 0 0 12168097154.1432 0 0 0 0 0
x30MCx1524 0 2459279935.9105396 0 26358010785.5206 0 0 0 0 0 0 0 128185777.847434 0 0 0 23207915.7862529 0 39041353.659117 0 0 7916718.93643206 0 0 0 0 0 0 1518708657.33965 0 0 0 0 0
x30MCx2096 0 7199971163.839709 0 96421550536.2856 0 0 0 0 5918983388.57989 0 0 8099764219.319791 0 0 0 508621119.706108 0 2066476638.80595 0 0 7266015.99580154 0 0 0 0 0 0 11306029337.4671 0 0 0 0 0
x14MCx2741 0 14458725695.0138 0 34474328656.0299 0 0 0 0 850666379.28421 0 0 844701737.410085 0 0 0 0 0 467519474.897275 9001186.82822404 0 0 0 0 0 0 0 0 4240968820.5365 0 0 0 0 0
x20MCx2678 0 12251476842.3799 0 90670862468.655 0 0 0 0 0 0 0 1216027209.05016 0 0 0 36655417.5206415 0 713696161.844207 0 0 0 0 0 0 0 0 0 23208627033.5501 0 0 0 0 0
x20MCx2235 0 28902153060.2052 0 33339520171.6297 0 0 0 0 0 0 0 388894553.89125097 0 0 0 0 0 993817538.164926 0 0 4771712.31768406 0 0 0 0 0 0 46664960610.7913 0 0 0 0 0
x30MCx1787 0 16214167166.0992 0 91072776887.6424 0 0 0 0 0 0 0 49018490.673441105 0 0 0 64960344.941131 0 618261980.817008 0 0 0 0 0 0 0 0 0 14541790739.8268 0 0 0 0 0
x10MCx2541 0 37772883723.936005 0 20335416032.335 0 0 0 0 0 0 0 28413384.674512 0 0 0 0 0 3805875273.92108 0 0 0 0 0 0 0 0 0 13348109259.1334 0 0 0 0 0
x20MCx1679 0 52372881192.1328 0 95304174643.0183 0 0 0 0 203123026.835852 0 0 548204431.743316 0 0 0 11603931.5917972 0 313848392.772533 0 0 0 0 0 0 0 0 0 36213484642.9054 0 0 0 0 0
x10MCx3153 0 28769005530.8535 0 2896865849.69092 0 0 0 0 0 0 0 204858475.219607 0 0 0 0 0 453204641.579004 0 0 0 0 0 0 0 0 0 5676065502.65698 0 0 0 0 0
x11MCx2290 0 34429858023.9845 0 6607845832.654221 0 0 0 0 0 0 0 1793621674.12759 0 0 0 0 0 187072821.081691 0 0 0 0 0 0 0 0 0 3817044686.15205 0 0 0 0 0
x20MCx2233 0 2423487516.87567 0 71493586659.85 0 0 0 0 776487699.504623 0 0 64418113.6181209 0 0 0 22774080.572063 0 811082612.373613 0 0 0 0 0 0 0 0 0 5780712337.20592 0 0 0 0 0
x14MCx1313 0 39788795813.0778 0 144589321425.44 0 0 0 0 547987520.185673 0 0 2503195713.62076 0 0 0 0 0 410150168.482528 0 0 5530845.74103885 0 0 0 0 0 0 38940732799.4518 0 0 0 0 0
x20MCx3294 0 50695847389.3942 0 107116012449.558 0 0 0 0 0 0 0 2536272684.2659698 0 0 0 0 0 344322306.09075403 0 0 5205502.58026967 0 0 0 0 0 0 14900425792.1107 0 0 0 0 0
x20MCx2653 0 78942410372.388 0 122078343028.581 0 0 0 0 6675405332.19857 0 0 2346922162.55823 0 0 0 113219663.495716 0 1578351515.82055 0 0 765750999.945643 0 0 0 0 0 0 38208816783.0121 0 0 0 0 0
x12MCx1147 0 117101031000.462 0 44617120615.1705 0 0 0 0 0 0 0 828650920.896218 0 0 0 0 0 1288687199.71336 0 0 228499867.861318 0 0 0 0 0 0 16868213785.8971 0 0 0 0 0
x30MCx3118 0 32561937031.9662 0 51204902352.5089 0 0 0 0 2924516429.2267 0 0 519357332.278958 0 0 0 19845978.660899803 0 70708076.9776322 0 0 0 0 0 0 0 0 0 22252872925.3808 0 0 0 0 0
x30MCx2966 0 11087619844.7503 0 73921442060.0469 0 0 0 0 2463614276.4815 0 0 114629585.343177 0 0 0 0 0 413837746.139605 0 0 0 0 0 0 0 0 0 18550580625.2385 0 0 0 0 0
x30MCx2128 0 67036464900.0786 0 75579237214.5779 0 0 0 0 215377677.841338 0 0 272963552.430336 0 0 0 4988606.8382183 0 2057474976.84082 0 0 22990970.6457017 0 0 0 0 0 0 53585011904.7471 0 0 0 0 0
x30MCx3314 0 46628513243.3622 0 126172291816.031 0 0 0 0 7262653219.109421 0 0 424899211.761721 0 0 0 65936375.8936004 0 1932976914.3545 0 0 0 0 0 0 0 0 0 28163616793.4874 0 0 0 0 0
x30MCx3061 0 78374059518.9708 0 90787016220.2602 0 0 0 0 0 0 0 63550520.9414255 0 0 0 0 0 683981460.029984 0 0 0 0 0 0 0 0 0 41444049284.7976 0 0 0 0 0
x30MCx2708 0 42466158287.1952 0 118938558415.625 0 0 0 0 0 0 0 55633800.4176177 0 0 0 79058558.48819351 0 357227560.57628196 0 0 0 0 0 0 0 0 0 39412263901.6979 0 0 0 0 0
x12MCx3026 0 60690106326.4109 0 57664949228.1177 0 0 0 0 0 0 0 402884338.41761 0 0 0 0 0 99772164.5610231 26895105.2294932 0 7916704.36190727 0 0 0 0 0 0 12641567041.9015 0 0 0 0 0
x11MCx2513 0 27741882150.5975 0 411126607.58426297 0 0 0 0 7326968045.79478 0 0 2257671779.65951 0 0 0 0 0 71901065.9003869 0 0 0 0 0 0 0 0 0 596247451.4635401 0 0 0 0 0
x30MCx1882 0 13647204824.6859 0 83481644026.7547 0 0 0 0 42186272.1752276 0 0 826048419.431127 0 0 0 45548160.18919171 0 1286518629.34377 0 0 0 0 0 0 0 0 0 5879183000.42015 0 0 0 0 0
x30MCx3367 0 24752051021.7888 0 137261373848.102 0 0 0 0 4882326583.103379 0 0 1909009214.62392 0 0 0 184903749.982036 0 838953319.566586 0 0 599717148.0355769 0 0 0 0 0 0 51851457860.7982 0 0 0 0 0
x10MCx2172 0 44892272319.5574 0 20150942390.0394 0 0 0 0 0 0 0 4611534902.22185 0 0 0 0 0 4754903176.82 5747744.74561432 0 0 0 0 0 0 0 0 11637231045.6158 0 0 0 0 0
x20MCx1753 0 33134657277.0177 0 48041918275.9176 0 0 0 0 21581150.434897896 0 0 2595811139.7473197 0 0 0 0 0 99446808.7879466 0 0 0 0 0 0 0 0 0 21950741192.0945 0 0 0 0 0
x11MCx3181 0 17555363464.1585 0 18165709438.1407 0 0 0 0 697321359.7557371 0 0 209521752.262533 0 0 0 2060514.12680545 0 380219080.451573 0 0 0 0 0 0 0 0 0 20436612902.1042 0 0 0 0 0
x10MCx3207 0 41691186925.821 0 65130584187.2886 0 0 0 0 0 0 0 1074610717.67128 0 0 0 15074264.7851759 0 65719456.5454433 0 0 18002359.3837353 0 0 0 0 0 0 22054083172.5048 0 0 0 0 0
x11MCx1160 0 33983764161.8541 0 2675091939.66268 0 0 0 0 6398444.25508161 0 0 3420348023.06812 0 0 0 0 0 38824458.3613427 759137.4539927341 0 0 0 0 0 0 0 0 828761203.344639 0 0 0 0 0
x10MCx1659 2270469041.4347897 33320130905.4085 0 11312653209.2199 0 0 0 0 0 0 0 1985142138.10966 0 0 0 0 0 1965404587.2145 5422404.09207773 0 0 0 0 0 0 0 0 21607738066.5206 0 0 0 0 0
x30MCx3183 0 8059430971.40487 0 38932985873.3694 0 0 0 0 8025161.36342054 0 0 111376225.949093 0 0 0 0 0 144886697.047701 0 0 0 0 0 0 0 0 0 13725954030.8655 0 0 0 0 0
x30MCx2775 0 34137159605.4832 0 66308590382.1406 0 0 0 0 2443333913.35361 0 0 544951305.574874 0 0 0 18978403.6767369 0 321656830.315438 0 0 29823205.7777294 0 0 0 0 0 0 39016019174.6778 0 0 0 0 0
x20MCx3094 0 30905176631.3514 0 47304353037.388 0 0 0 0 0 0 0 399956106.6908 0 0 0 0 0 679860312.5934451 0 0 37522996.9943104 0 0 0 0 0 0 17101702343.982 0 0 0 0 0
x20MCx1264 0 85825823003.3024 0 68305296131.4075 0 0 0 0 8687657527.56385 0 0 2731044945.22014 0 0 0 0 0 2107577630.36208 0 0 0 0 0 0 0 0 0 34548483115.144 0 0 0 0 0
x13MCx2575 1952063.27315113 2515233527.45523 0 6966154686.1590395 0 0 0 0 0 0 0 45439695.0805735 0 0 0 31124564.4107986 0 47500206.313344106 0 0 13230651.073579902 0 0 0 0 0 0 3684085636.23428 0 0 0 0 0
x20MCx2491 0 29035210167.133 0 71297928305.9668 0 0 0 0 5071786451.800321 0 0 2015180273.42685 0 0 0 0 0 2407761943.3119698 0 0 0 0 0 0 0 0 0 29369663722.3611 0 0 0 0 0
x30MCx3423 0 64375913923.9893 0 70592694384.0762 0 0 0 0 15259498386.0081 0 0 1265045688.04037 0 0 0 27654234.929300897 0 242706579.49715897 0 0 0 0 0 0 0 0 0 23726682881.4595 0 0 0 0 0
x20MCx2161 0 48308800335.9887 0 29107978238.4367 0 0 0 0 0 0 0 961933522.009402 0 0 0 0 0 557747926.0083821 0 0 0 0 0 0 0 0 0 28755847669.5568 0 0 0 0 0
x10MCx1814 0 28445151265.871 0 84865331717.5822 0 0 0 0 355817888.02340496 0 0 751436192.0494269 0 0 0 97060960.00638442 0 1663809216.10944 0 0 160719936.010572 0 0 0 0 0 0 20487020129.3476 0 0 0 0 0
x20MCx1393 0 17861605700.753002 0 56915147331.7912 0 0 0 0 3698728151.63071 0 0 1778655967.1288102 0 0 0 23207876.1639879 0 193254370.673955 0 0 2060512.36969986 0 0 0 0 0 0 27964840089.4887 0 0 0 0 0
x10MCx3404 0 54926193788.6625 0 70594541932.5953 0 0 0 0 301160057.55687004 0 0 5656972301.88657 0 0 0 0 0 386942414.606738 0 0 0 0 0 0 0 0 0 26253847624.6921 0 0 0 0 0
x30MCx2206 0 24261685962.7287 0 16927340241.7538 0 0 0 0 0 0 0 3795683.87156767 0 0 0 0 0 53248022.3125636 0 0 0 0 0 0 0 0 0 6890576052.33334 0 0 0 0 0
x30MCx2544 0 15337794182.7107 0 74342916317.2545 0 0 0 0 456565887.783441 0 0 546903033.751044 0 0 0 23966997.9097721 0 456132095.96607 0 0 0 0 0 0 0 0 0 11855855712.6245 0 0 0 0 0
