SampleID Veillonellaceae Waddliaceae Glycomycetaceae Desulfovibrionaceae Desulfurobacteriaceae Erysipelotrichaceae Leuconostocaceae Alcanivoracaceae Parachlamydiaceae Peptostreptococcaceae Promicromonosporaceae Acidimicrobiaceae Ferrimonadaceae Trueperaceae Alcaligenaceae Listeriaceae Beutenbergiaceae Rhodospirillaceae Verrucomicrobiaceae Oscillochloridaceae Puniceicoccaceae Kineosporiaceae Mycobacteriaceae Sphaerobacteraceae Pseudomonadaceae Hydrogenophilaceae Nakamurellaceae Moraxellaceae Thermaceae Propionibacteriaceae Carnobacteriaceae Nocardioidaceae Geobacteraceae Flammeovirgaceae Frankiaceae Methanocaldococcaceae Nitrosopumilaceae Alicyclobacillaceae Desulfurellaceae Aeromonadaceae Thermofilaceae Fusobacteriaceae Planctomycetaceae Thermotogaceae Nostocaceae Thermoanaerobacteraceae Campylobacteraceae Anaerolineaceae Neisseriaceae Caulobacteraceae Chromatiaceae Eubacteriaceae Solibacteraceae Prochlorococcaceae Thermoactinomycetaceae Aquificaceae Flavobacteriaceae Picrophilaceae Rickettsiaceae Methanopyraceae Prevotellaceae Erythrobacteraceae Hahellaceae Cystobacteraceae Corynebacteriaceae Xanthomonadaceae Syntrophobacteraceae Pseudoalteromonadaceae Blattabacteriaceae Methanosaetaceae Chloroflexaceae Thermoplasmataceae Bifidobacteriaceae Paenibacillaceae Methanocellaceae Thermococcaceae Halothiobacillaceae Hyphomicrobiaceae Thermoanaerobacterales_Family_III__Incertae_Sedis Heliobacteriaceae Oxalobacteraceae Ferroplasmaceae Desulfobacteraceae Halanaerobiaceae Beijerinckiaceae Clostridiales_Family_XVIII__Incertae_Sedis Syntrophaceae Dictyoglomaceae Lachnospiraceae Nannocystaceae Lentisphaeraceae Leptospiraceae Oscillospiraceae Kofleriaceae Methylophilaceae Desulfurococcaceae Spirochaetaceae Pseudonocardiaceae Thermodesulfobiaceae Acidilobaceae Methylococcaceae Rhodobacteraceae Chlorobiaceae Clostridiales_Family_XVII__Incertae_Sedis Haloplasmataceae Desulfobulbaceae Cellulomonadaceae Pyrodictiaceae unclassified Methylobacteriaceae Burkholderiaceae Acidobacteriaceae Cyclobacteriaceae Rubrobacteraceae Sanguibacteraceae Hydrogenothermaceae Acidaminococcaceae Myxococcaceae Methanocorpusculaceae Methylocystaceae Enterobacteriaceae Fibrobacteraceae Desulfarculaceae Microbacteriaceae Acholeplasmataceae Staphylococcaceae Verrucomicrobia_subdivision_3 Acidithiobacillaceae Syntrophomonadaceae Jonesiaceae Tsukamurellaceae Planococcaceae Pasteurellaceae Nocardiopsaceae Chlamydiaceae Ectothiorhodospiraceae Salinisphaeraceae Nitrospiraceae Ktedonobacteraceae Methanobacteriaceae Alteromonadaceae Xanthobacteraceae Desulfuromonadaceae Mycoplasmataceae Rhizobiaceae Halobacteriaceae Porphyromonadaceae Simkaniaceae Idiomarinaceae Entomoplasmataceae Enterococcaceae Desulfohalobiaceae Bacillaceae Comamonadaceae Actinomycetaceae Sulfolobaceae Sutterellaceae Methanococcaceae Desulfomicrobiaceae Bdellovibrionaceae Methanospirillaceae Natranaerobiaceae Conexibacteraceae Brevibacteriaceae Francisellaceae Thermoanaerobacterales_Family_IV__Incertae_Sedis Opitutaceae Lactobacillaceae Cardiobacteriaceae Brachyspiraceae Colwelliaceae Aerococcaceae Gallionellaceae Deferribacteraceae Succinivibrionaceae Deinococcaceae Clostridiaceae Mariprofundaceae Methanosarcinaceae Coxiellaceae Nocardiaceae Anaplasmataceae Streptomycetaceae Peptococcaceae Cytophagaceae Thermoproteaceae Catenulisporaceae Segniliparaceae Victivallaceae Psychromonadaceae Archaeoglobaceae Rhodothermaceae Chrysiogenaceae Dermabacteraceae Thermomonosporaceae Moritellaceae Ruminococcaceae Bartonellaceae Micromonosporaceae Dermacoccaceae Sphingobacteriaceae Gemmatimonadaceae Hyphomonadaceae Streptococcaceae Methylacidiphilaceae Piscirickettsiaceae Leptotrichiaceae Halomonadaceae Bacteroidaceae Pelobacteraceae Phyllobacteriaceae Bacteriovoracaceae Thermomicrobiaceae Herpetosiphonaceae Legionellaceae Thermodesulfobacteriaceae Acetobacteraceae Helicobacteraceae Aurantimonadaceae Brucellaceae Micrococcaceae Shewanellaceae Bradyrhizobiaceae Rikenellaceae Streptosporangiaceae Nautiliaceae Nitrosomonadaceae Methanomicrobiaceae Polyangiaceae Saprospiraceae Gordoniaceae Geodermatophilaceae Parvularculaceae Acidothermaceae Vibrionaceae Clostridiales_Family_XI__Incertae_Sedis Methanothermaceae Synergistaceae Oceanospirillaceae Coriobacteriaceae Elusimicrobiaceae Halobacteroidaceae Rhodocyclaceae Cryomorphaceae Intrasporangiaceae Sphingomonadaceae
x10MCx2028 372735922.140238 0 0 79058622.9968676 0 38065262.9244177 0 0 0 121787151.749633 0 0 0 0 0 0 0 0 19954439.8236264 0 0 0 0 0 0 0 0 0 0 0 5097057.9984263005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2819649.10551242 0 0 0 0 1972886789.51854 0 0 0 0 0 0 0 0 30148555.820479 0 0 0 0 0 0 0 0 0 0 0 158876382.29137298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5095322829.74599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56796517276.4643 0 0 0 0 0 0 0 996637510.756122 0 0 0 850449549.4395549 0 0 0 0 0 0 0 0 0 0 0 485413438.318216 0 0 0 0 0 0 104652361.031519 0 0 0 0 0 0 1254743851.95303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2819649.10551242 0 0 0 0 0 0 0 0 180565990.795315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5555576322.19963 0 0 0 0 0 0 259624613.79218197 0 0 0 0 9562948389.3879 0 0 0 0 0 0 0 0 0 0 0 7591362.976379599 0 0 3000215096.3077397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82528960.3574982 0 0 0 0 0 0
x30MCx2970 6028190781.59581 0 0 2111916440.84476 0 118208324.972825 0 0 0 0 0 0 0 0 0 0 0 0 55308482.3267345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16201372745.5644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3543104757.0524397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64792477221.7102 0 0 0 0 0 0 0 0 0 0 0 5313952.223549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98145444.1288132 0 0 0 0 0 0 2210278780.9827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 128293989.397112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6221011333.70745 0 0 0 0 0 0 25919073.0903717 0 0 0 0 22458605712.7956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33798471309.8447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1491919198.7625198 0 0 0 0 0 0
x10MCx2692 1285219637.97388 0 0 196182796.81839 0 2385860.43670789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1005206381.2657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100423034.745069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 922894196.1992812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3910316807.56257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8133615.12514055 0 0 0 0 0 0 0 0 0 0 0 0 0 172757985.257985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24400845.3754216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 841015803.939533 0 0 0 0 0 0 19412228.098668803 0 0 0 0 14417320826.219101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 484546565.05504006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47283415.9274837 0 0 0 0 0 0
x30MCx2516 706322499.284972 0 0 597549051.291293 0 9760329.33143673 0 0 0 0 0 0 0 0 0 0 0 0 142175463.927928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151502000.844635 0 0 0 0 0 0 0 0 3614466847.63839 0 0 0 0 0 0 0 0 0 0 0 56501462.018650405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1354625263.09974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35286518631.9432 0 0 0 0 0 0 0 0 0 0 0 35462529.9042201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 104110179.535325 0 0 0 0 0 0 301485728.237712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5422405.18413152 0 0 0 0 0 0 0 0 0 0 0 17785489.003951397 0 0 0 0 0 0 0 659256022.2867099 0 0 0 0 0 0 7266022.94673623 0 0 0 0 1639952223.88874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 748075019.202784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39149765.429429606 0 0 0 0 0 0
x30MCx2312 1665761988.43283 0 0 220908669.950369 0 19845992.440313 0 0 0 119184402.688 0 0 0 0 0 0 0 0 43379218.4487715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4766725419.24326 0 0 0 0 13339109.6729972 0 0 0 196833203.711301 0 0 0 0 0 0 0 0 0 0 0 5687015538.63395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2670641583.7986197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73604664935.3682 0 0 0 0 0 0 0 5964642.53670608 0 0 0 24075466.2390682 0 0 0 0 0 0 0 0 0 0 0 4446369.89099908 0 0 0 0 0 0 0 0 0 0 0 0 0 227957792.948294 0 0 0 0 0 0 0 0 0 7808259.32077887 0 0 0 0 0 0 0 0 0 0 8133603.45914466 0 0 0 0 0 0 0 0 45222835.2328443 0 0 0 0 0 0 0 0 0 0 0 244333447.912706 0 0 0 0 0 0 0 3254092071.9346 0 0 0 0 0 0 111918383.59783 0 0 0 0 16745896593.8715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2822251952.27707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 661641529.389887 0 0 0 0 0 0
x10MCx2267 0 0 0 465892675.293366 0 49343847.12720711 6073088.87719471 0 0 5964640.86153052 0 0 0 0 0 0 0 0 244224931.27575895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3235438099.32548 0 0 0 0 1089034973.29981 0 0 0 36931863286.4247 0 0 0 0 0 0 0 0 0 0 0 51512807.4404909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1747422876.39711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35941732903.4106 0 0 0 0 0 0 0 1595270310.42025 0 0 0 8025153.15915016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2181106491.03822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11712385.6917327 0 0 0 0 0 0 0 0 0 0 0 0 98904590.2857425 0 0 0 0 0 0 0 0 0 0 0 5639296.81453795 0 0 0 0 0 0 0 5275779066.03158 0 0 0 0 0 0 18436162.6629125 0 0 0 0 16945436239.5926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1541696990.68214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 165383223.88789198 0 0 0 0 0 0
x30MCx1860 781150721.478162 0 0 1095432935.9504302 0 134909273.569184 0 0 0 14098235.983918 0 0 0 0 0 0 0 0 13122204.2619544 0 0 0 0 0 8892733.46677902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4784290605.1271105 0 0 0 0 0 0 0 0 45561919917.0423 0 0 0 0 0 0 0 0 0 0 0 456349054.00251395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20286927788.9815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 103944341845.983 0 0 0 0 0 0 0 0 0 0 0 5205502.51713894 0 0 0 0 0 0 0 0 0 0 0 5205502.51713894 0 0 0 0 0 0 104218498.311886 0 0 0 0 0 0 1161260853.19841 0 0 0 0 0 0 0 0 0 125148956.349549 0 0 0 0 0 0 0 0 0 0 11387036.7562414 0 0 0 0 0 0 0 0 493655155.37534297 0 0 0 0 0 0 0 0 0 0 0 34486454.1760455 0 0 0 0 0 0 0 13431172525.9404 0 0 0 0 0 0 353648827.258127 0 0 0 0 9640265317.83399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 630841836.295775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 398004046.62291497 0 0 0 0 0 0
x20MCx2696 6181534.69043536 0 0 699597899.789448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4771710.989108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1333367877.52461 0 0 0 0 0 0 0 0 3219495093.94657 0 0 0 0 0 0 0 0 0 0 0 261251176.65366295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1515777374.88097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26791096692.2779 0 0 0 0 0 0 0 2590496827.20052 0 0 0 3361887.28778064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 448107041.068051 0 0 0 0 0 0 0 0 0 2294650745.87582 0 0 0 0 0 0 0 0 0 0 9434974.00119082 0 0 0 0 0 0 0 0 1735167.63240291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2909767671.56265 0 0 0 0 0 0 207244084.095122 0 0 0 0 39328550420.2051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3087513905.90693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 347358870.411657 0 0 0 0 0 0
x11MCx2950 0 0 0 236959022.291207 0 56501441.9284754 0 0 0 0 0 0 0 0 0 0 0 0 12045977281.4728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6398435.84218819 0 0 0 0 1672702956.43916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 524997083.254797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 781368309.202812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42962351686.4052 0 0 0 0 0 0 0 118099942.917677 0 0 0 475219421.363876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 119726663.894504 0 0 0 0 0 0 1258973587.99937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2819649.69316768 0 0 0 0 0 0 0 0 772909360.123309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5452877162.390921 0 0 0 0 0 0 101724285.08428 0 0 0 0 12844371936.8997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277084806.386285 0 0 0 0 0 0 0 0 0 0 0 0 0 3813250865.813921 0 926905612.5963132 0 0 0 0 0 0
x30MCx2363 6181536.5513052 0 0 3088599315.4591603 0 485847083.330654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13881345.2380187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1626720.14508032 0 0 0 0 7500915036.975009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1927880267.93952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80201857968.8658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 225680308.127476 0 0 0 0 0 0 777572229.348391 0 0 0 0 0 0 0 0 0 616526934.98544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152694797.618206 0 333152285.712449 0 0 0 0 0 0 0 0 0 0 0 42294723.7720882 0 0 0 0 0 0 0 7414265077.24706 0 0 0 0 0 0 22448738.0021084 0 0 0 0 19385081728.8738 0 0 0 0 0 0 0 0 0 0 0 3470336.30950467 0 0 2337488400.47074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146079469.028212 0 0 0 0 0 0
x30MCx1705 15125022186.0026 0 0 0 0 160828347.017537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6181534.57855673 0 0 0 0 0 5856190.65336953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13582675084.6652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2070163395.96613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2858254830.7445803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 106528120559.869 0 0 0 0 0 0 0 0 0 0 0 16375644.234422198 0 0 0 0 0 0 0 0 0 0 0 92831466.6534133 0 0 0 0 0 0 4337919.00249595 0 0 0 0 0 0 3188370466.83452 0 0 0 0 0 0 0 4446366.97755835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 398329412.40419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13698389074.0568 0 0 0 0 0 0 90879403.1022901 0 0 0 0 72161282606.5201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7680177145.94401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 214076302.773175 0 0 0 0 0 0
x20MCx2244 12254617.8176106 0 0 395726552.358063 0 16375639.738577 0 0 0 0 0 0 0 0 0 0 0 0 188482528.911568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52814149.355543 0 0 0 0 176227911.09395802 0 0 0 12187813883.3128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 473809072.96584696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34481457996.2881 0 0 0 0 0 0 0 1229908147.51789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2602750.68692614 0 0 0 0 0 0 35354030.164080106 0 0 0 0 0 0 200086459.057447 0 0 0 0 0 0 0 0 0 578027548.388181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41210219.209664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3232833249.05285 0 0 0 0 0 0 26244402.759838603 0 0 0 0 2232943193.49205 0 0 0 0 0 0 0 0 0 0 0 1518271.23404025 0 0 551457801.792477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10302554.802416 0 0 0 0 0 0
x20MCx2946 144669842.753167 0 0 17134808.9617694 0 12796882.6423341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2494307.63367529 0 0 0 0 0 1843618.68576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 178614116.202748 0 0 0 0 0 0 0 0 20289132084.9468 0 0 0 0 0 0 0 0 0 0 0 36763925.557214096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 808155673.310794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6436181280.14614 0 0 0 0 0 0 0 14423605.0121223 0 0 0 15182742.118023498 0 0 0 0 0 0 0 0 0 0 0 1843618.68576 0 0 0 0 0 0 0 0 0 0 0 0 0 210606322.80858305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2168963.15971764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 345515831.343021 0 0 0 0 0 0 7591371.05901176 0 0 0 0 1828002151.01003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12471538.1683765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69189924.7949929 0 0 0 0 0 0
x20MCx2972 28955605.294273805 0 0 587028806.958441 0 89361118.9606052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3904126.55653129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1336621105.81245 0 0 0 0 1013663081.21939 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 546252374.03467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8061370651.4777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81877559039.4941 0 0 0 0 0 0 0 2855977024.06255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4030902221.65866 0 0 0 0 0 0 0 0 0 1521416429.48826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74286852.5339982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5420337483.94418 0 0 0 0 0 0 21798039.940633103 0 0 0 0 81146836685.6633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15062228703.0576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 222209869.842573 0 0 0 0 0 0
x10MCx3031 4521955267.59733 0 0 0 0 163214204.32486698 0 0 0 5639294.76737082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6940670.48291793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5866927069.615271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 132414979.056919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3696232376.08268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7467510751.76192 0 0 0 0 0 0 0 0 0 0 0 629865846.3248019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 914650232.0770288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 113653479.157781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1829734256.05924 0 0 0 0 0 0 180674328.508457 0 0 0 0 34657695816.5692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27545785.9790805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65719473.6351292 0 0 0 0 0 0
x20MCx2884 8597432764.95488 0 0 79817734.2105124 0 38499042.9955596 0 0 0 0 0 0 0 0 0 0 0 0 670642484.181805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5488879051.08242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 206593456.074764 0 0 0 0 0 0 0 21038913.63701 0 0 0 0 0 0 0 3878426125.7752104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56100154765.0789 0 0 0 0 0 0 0 0 0 0 0 29064066.261436604 0 0 0 0 0 0 0 0 0 0 0 5856192.45566259 0 0 0 0 0 0 0 0 0 0 0 0 0 1010843886.65243 0 0 0 0 0 0 0 0 0 3240643388.15018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 127426409.91488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7021032514.29726 0 0 0 0 0 0 29064066.261436604 0 0 0 0 63768188097.7184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9759886967.4039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 191410734.893416 0 0 0 0 0 0
x30MCx1294 0 0 0 48910045.663112395 0 78082556.2692703 0 0 0 75479804.393628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1592667251.90348 0 0 0 0 498860776.1647821 0 0 0 60585448337.2698 0 0 0 0 0 0 0 0 0 0 0 339767567.766144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1585835028.22992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53964915149.5943 0 0 0 0 0 0 0 3402230493.44382 0 0 0 336514127.92159104 0 0 0 0 0 0 0 0 0 0 0 2168959.89636862 0 0 0 0 0 0 66695516.813335106 0 0 0 0 0 0 2422836652.2385697 0 0 0 0 0 0 0 2168959.89636862 0 728770525.179856 0 0 0 0 0 0 0 0 0 0 8350495.60101919 0 0 0 0 0 0 0 0 514585735.413455 0 0 0 0 0 0 0 0 0 0 0 287495634.26366 0 0 0 0 0 0 0 2862593271.2273 0 0 0 0 0 0 10953247.4766615 0 0 0 0 4429558348.35881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 142500665.191418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 233922324.823356 0 0 0 0 0 0
x10MCx1936 2487472201.7299104 0 0 672594611.114308 0 75262924.88122049 0 0 0 16050306.7470038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2413510653.07141 0 0 0 0 0 0 0 0 1843616.31553422 0 0 0 0 0 0 0 0 0 0 0 889273752.198859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2654590598.33215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60009819518.6574 0 0 0 0 0 0 0 2662073511.61285 0 0 0 33510437.7352985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1368288650.18207 0 0 0 0 0 0 0 0 0 5036976670.076611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54224009.2804182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7899028327.915641 0 0 0 0 0 0 823879597.006674 0 0 0 0 46501100534.6454 0 0 0 0 0 0 0 0 0 0 0 3470336.59394677 0 0 18294421595.0832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 203448482.820129 0 0 0 0 0 0
