SampleID Chloroflexi__class_ Gloeobacteria Deltaproteobacteria Acidobacteria Fusobacteriia Betaproteobacteria Chlorobia Synergistia Thermodesulfobacteria__class_ Ktedonobacteria Methanomicrobia Gemmatimonadetes__class_ Thermoplasmata Deferribacteres__class_ Thermococci Gammaproteobacteria Archaeoglobi Bacteroidia Thermotogae__class_ Thermoprotei Verrucomicrobiae Mollicutes Spartobacteria Bacilli Spirochaetia Thermomicrobia__class_ Dictyoglomia Negativicutes Clostridia Elusimicrobia__class_ Alphaproteobacteria Aquificae__class_ Methanobacteria Erysipelotrichi Chlamydiia unclassified Cytophagia Sphingobacteriia Zetaproteobacteria Deinococci Nitrospira__class_ Dehalococcoidetes Epsilonproteobacteria Anaerolineae Opitutae Halobacteria Chrysiogenetes__class_ Methanopyri Fibrobacteria Actinobacteria__class_ Solibacteres Flavobacteriia Planctomycetia Methanococci
x10MCx2490 0 0 49669170.076285705 0 0 1026893824.13177 0 0 0 0 0 0 0 0 0 3837539852.22586 0 44699433421.4475 0 0 17677019.044616897 0 0 37848341.3900081 0 0 0 7142600173.721241 37464327129.6584 0 0 0 4229470.8143562 82528904.86474541 0 97188684499.1824 0 0 0 0 0 0 0 0 0 0 0 0 0 348009534.442796 0 0 0 0
x20MCx1763 0 0 219824440.764721 0 2491271363.22011 0 0 0 0 0 0 0 0 0 0 24292390.099308103 0 23946548884.9032 0 0 1084481.70086197 0 0 26244457.1608596 0 0 0 207352901.204808 3934608058.8973 0 0 0 0 8350509.09663715 0 13153353205.2445 0 0 0 0 0 0 0 0 0 0 0 0 0 122871776.70766102 0 0 0 0
x11MCx3265 0 0 1602319433.25891 0 0 11712385.7050398 0 0 0 0 0 0 0 0 0 802298420.7952241 0 46992043512.9037 0 0 603079415.793761 0 0 19629090.8575204 0 0 0 4688207722.48953 14419139731.0776 0 0 0 9326529.35771685 316885102.130798 0 53862333761.0516 0 0 0 0 0 0 0 0 0 0 0 0 0 574123795.578523 0 0 0 0
x20MCx1593 0 0 534323197.42759 0 0 0 0 0 0 0 0 0 0 0 0 264287727.243969 0 75755251944.6049 0 0 0 0 0 298774184.881877 0 0 0 96735598.1541323 14037072738.4286 0 0 0 0 175685727.58934298 0 31092035864.114 0 0 0 0 0 0 0 0 0 0 0 0 0 72877042.5555795 0 0 0 0
x20MCx1438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48801693.13672539 0 13701888709.6879 0 0 0 0 0 25485328.6380677 0 0 0 908036836.964004 6805992573.054689 0 0 0 0 14315163.3201061 0 19011946715.7915 0 0 0 0 0 0 0 0 0 0 0 0 0 106496139.245032 0 338575302.161904 0 0
x10MCx2663 0 0 533455610.40229905 0 100205932.915577 0 0 0 0 0 0 0 0 0 0 621406921.651793 0 56394250635.6008 0 0 3172103395.86649 0 0 80251504.7159384 0 0 0 7439531383.12618 10034149288.976 0 0 0 0 614683146.93235 0 7699806533.55625 0 0 0 0 0 0 0 0 0 0 0 0 0 66912403.2563973 0 0 0 0
x20MCx2196 0 0 139355740.536304 0 0 199110614.493894 0 0 0 0 0 0 0 0 0 53356439.17810229 0 18969190160.2393 0 0 2052270843.50896 0 0 883309343.710657 0 0 0 5324907561.146339 12877554906.0256 0 0 0 18110823.867364 12146181.276316 0 72928925824.4144 0 0 0 0 0 0 7591363.29769748 0 0 0 0 0 0 148031584.305101 0 0 0 0
x20MCx1708 0 0 115388699.028322 0 0 516863289.068591 0 0 0 0 0 0 0 0 0 55308492.9553046 0 12749909002.5025 0 0 0 0 0 32100615.5191572 0 0 0 513067608.1795019 36721477433.5348 0 0 0 92072373.5667717 60839342.250834994 0 82364106332.7347 0 0 0 0 0 0 0 0 0 0 0 0 0 224812756.65950295 0 0 0 0
x20MCx2844 0 0 0 0 0 1062790478.38367 0 0 0 0 0 0 0 0 0 16484097.2157467 0 36044647522.3901 0 0 0 0 0 18002369.3277234 0 0 0 3447019934.2270303 13465555361.1211 0 0 0 0 137837418.16588202 0 10984048042.1032 0 0 0 0 0 0 0 0 0 0 0 0 0 1980477522.06557 0 0 0 0
x30MCx1576 0 0 245743204.93793905 0 0 123522290.566775 0 0 0 0 0 0 0 0 0 8242049.23887174 0 17337150573.9667 0 0 2906840628.9305 0 0 80251532.0626985 0 0 0 1497016417.01823 9853912105.152658 0 0 0 0 101832687.306586 0 85523407031.12 0 0 0 0 0 0 0 0 0 0 0 0 0 756424913.699084 0 0 0 0
x20MCx2221 0 0 337923845.127933 0 0 0 0 0 0 0 0 0 0 0 0 695259875.197426 0 20254717147.2076 0 0 33727315.7364529 0 0 49126926.1370198 0 0 0 5268401924.36296 6123080301.59443 0 0 0 14532026.7160279 47717102.649644 0 13860733840.1159 0 0 0 0 0 0 0 0 0 0 0 0 0 373603224.154599 0 0 0 0
x10MCx1931 0 0 263745558.169675 0 0 2413618890.88169 0 0 0 0 0 0 0 0 0 163431149.737541 0 31661613157.3819 0 0 0 0 0 257672469.65918905 0 0 0 3023855838.17641 10191618552.6774 0 0 0 0 285652056.01107 0 22560873128.4005 0 0 0 0 0 0 0 0 0 0 0 0 0 2473373743.90451 0 0 0 0
x30MCx1590 0 0 99446871.512437 0 0 24183917.499753 0 0 0 0 0 0 0 0 0 390955258.235917 0 5649493265.61493 0 0 0 0 0 8350500.66134967 0 0 0 0 4631274425.23296 0 0 0 50211452.0286351 416657448.583188 0 32690041127.9732 0 0 0 0 0 0 0 0 0 0 0 0 0 9977221.56940481 0 147055570.088184 0 0
x10MCx3227 0 0 0 0 0 870511966.6011361 0 0 0 0 0 0 0 0 0 207894785.09709495 0 55754409888.2825 0 0 6940670.96829111 0 0 330332558.897105 0 0 0 9015714691.84239 58284176008.2407 0 0 0 0 331091694.784262 0 74632167338.1632 0 0 0 0 0 0 0 0 0 0 0 0 0 2986115236.1233697 0 0 0 0
x30MCx1628 0 0 1013771415.80089 0 0 164190192.93138 0 0 0 0 0 0 0 0 0 1952063.05995036 0 31207957483.2697 0 0 0 0 0 89469556.9143913 0 0 0 0 30451749943.4345 0 0 0 0 138379581.360925 0 68908693599.8298 0 0 0 0 0 0 0 0 0 0 0 0 0 269818494.06424904 0 748941527.334287 0 0
x20MCx2872 0 0 503198651.71790993 0 0 1194771453.87418 0 0 0 0 0 0 0 0 0 0 0 27856166396.0271 0 0 3470335.52908903 0 0 4880159.33778145 0 0 0 3894367151.5496 26346461992.8881 0 0 0 0 293785592.134444 0 104225779872.969 0 0 0 0 0 0 0 0 0 0 0 0 0 192169829.923305 0 1208219004.0494 0 0
x20MCx1889 0 0 66803962.3834646 0 0 0 0 0 0 0 0 0 0 0 0 100748183.529608 0 83868470644.7681 0 0 149441331.435737 0 0 69189818.1828741 0 0 0 0 16730596897.377 0 0 0 0 2819647.76293844 0 30464775806.6775 0 0 0 0 0 0 0 0 0 0 0 0 0 179806768.882767 0 0 0 0
x30MCx3282 0 0 8784287.16815459 0 0 1496256914.309 0 0 0 0 0 0 0 0 0 95325782.9729369 0 27715076703.4661 0 0 857715150.776971 0 0 88493559.6199277 0 0 0 13339102.7368273 14304072949.4476 0 0 0 27871133.360688 239561609.31424105 0 73720015322.9377 0 0 0 0 0 0 0 0 0 0 0 0 0 1619562278.63235 0 3925600332.2575297 0 0
x20MCx2000 0 0 361457100.88294 0 0 760979441.012778 0 0 0 0 0 0 0 0 0 134150145.152174 0 73118986674.289 0 0 0 0 0 10194109.6558645 0 0 0 34486456.069839396 8731797160.123241 0 0 0 0 0 0 51889102628.1009 0 0 0 0 0 0 0 0 0 0 0 0 0 196941522.713297 0 0 0 0
x10MCx1326 0 0 145862556.963334 0 0 1303870276.85514 0 0 0 0 0 0 0 0 0 420127543.2535 0 14851953290.802 0 0 0 0 0 780608687.748759 0 0 0 3231424988.726 35971333267.1244 0 0 0 0 27871135.419759803 0 58674487802.4747 0 0 0 0 0 0 0 0 0 0 0 0 0 19711508069.6325 0 0 0 0
x20MCx2896 0 0 21255797.2626096 0 0 172649128.78609398 0 0 0 0 0 0 0 0 0 167226731.525224 0 19224241904.8521 0 0 0 0 0 253442847.973054 0 0 0 93807472.6130473 11338558016.3144 0 0 0 26461298.6330446 0 0 32680571395.3718 0 0 0 0 0 0 4337917.80869583 0 0 0 0 0 0 221992943.86000896 0 0 0 0
x10MCx3277 0 0 94024402.83422808 0 0 2229256775.8482 0 0 0 0 0 0 0 0 0 1998587912.14762 0 120445693822.585 0 0 0 0 0 134367053.185246 0 0 0 8458942.81553609 64084625426.547005 0 0 0 0 284567512.153419 0 49433085782.1296 0 0 0 0 0 0 0 0 0 0 0 0 0 787332369.753744 0 0 0 0
x20MCx1492 0 0 9218087.39619337 0 0 7157573.74292662 0 0 0 0 0 0 0 0 0 54874732.0291041 0 11443984382.1565 0 0 8350502.70008106 0 0 157032829.996329 0 0 0 2751544863.72021 11049341793.5124 0 0 0 0 58887311.2486235 0 39492238470.8587 0 0 0 0 0 0 0 0 0 0 0 0 0 794707581.638883 0 0 0 0
x14MCx1338 0 0 433792.58902678295 0 650688.883540174 186313916.987003 0 0 0 0 0 0 0 0 0 11603951.7564664 0 4326647282.95313 0 0 71358880.8949057 0 0 50753732.9161336 0 0 0 279145531.03873503 3620216051.72301 0 0 0 0 3144996.27044417 0 11667719267.0534 0 0 0 0 0 0 0 0 0 0 0 0 0 61706995.7890598 0 63442166.14516701 0 0
x20MCx1734 0 0 287170323.118805 0 0 2154645007.4488 0 0 0 0 0 0 0 0 0 107363527.147891 0 31625390969.5089 0 0 73202404.87356229 0 0 189458668.613501 0 0 0 13664448.9097316 16812803007.3381 0 0 0 0 19954433.328497 0 72619605282.7616 0 0 0 0 0 0 0 0 0 0 0 0 0 1360697146.5905 0 786464948.3601099 0 0
x30MCx3259 0 0 1810213179.25444 0 0 50862088.4897155 0 0 0 0 0 0 0 0 0 144018877.429301 0 61289250421.9067 0 0 90228694.29305609 0 0 43487627.898456104 0 0 0 3881677469.74923 14921028078.9648 0 0 0 0 316993357.474283 0 69662299735.5825 0 0 0 0 0 0 0 0 0 0 0 0 0 1376312931.81872 0 1739071324.13876 0 0
x10MCx2577 0 0 563929499.880399 0 0 2334451233.54336 0 0 0 0 0 0 0 0 0 518381347.966982 0 86057919089.3445 0 0 0 0 0 522393923.25459296 0 0 0 815745711.173146 18654462512.1014 0 0 0 0 216028377.646491 0 35346233468.6574 0 0 0 0 0 0 0 0 0 0 0 0 0 684740550.4317 0 0 0 0
x11MCx1247 0 0 771824214.1233599 0 0 0 0 96518694.754783 0 0 0 0 0 0 0 1533996558.77124 0 73626303974.4663 0 0 6537243730.13294 0 0 2161151178.7340603 0 0 0 2920178532.20454 29956366308.6789 0 0 0 0 188265678.757644 0 109809861262.375 0 0 0 0 0 0 0 0 0 0 0 0 0 1640167123.0015 0 0 0 0
x30MCx1569 0 0 45981965.0216116 0 0 75046037.252253 0 0 0 0 0 0 0 0 0 41101803.639601 0 23534632488.7618 0 0 2524344810.86805 0 0 24726151.0021874 0 0 0 2168960.61422696 6784291905.2405205 0 0 0 5205505.47414471 1358203136.6289198 0 41789255706.2802 0 0 0 0 0 0 0 0 0 0 0 0 0 315041529.216466 0 0 0 0
x20MCx1387 0 0 0 0 0 2647650569.99962 0 0 0 0 0 0 0 0 0 6940674.87834749 0 55760839732.4188 0 0 1735168.71958687 0 0 16809446.9709978 0 0 0 5839384981.63469 12177956314.2855 0 0 0 0 45331282.799207 0 22969621269.6661 0 0 0 0 0 0 0 0 0 0 0 0 0 915409947.627049 0 0 0 0
x14MCx1798 0 0 3578784.30876965 0 0 976032.084209903 0 0 0 0 0 0 0 0 0 1735168.14970649 0 16897826577.9073 0 0 650688.056139935 0 0 20713569.7871213 0 0 0 1100313502.93263 5916489598.46172 0 0 0 0 30040098.5917937 0 24460990750.4405 0 0 0 0 0 0 0 0 0 0 0 0 0 1023206968.28005 0 0 0 0
x10MCx2315 0 0 1004662200.45229 0 6073087.5675009005 3578783.74513446 0 0 0 0 0 0 0 0 0 1562518672.72416 0 66651593813.36099 0 0 0 0 0 223945104.051596 0 0 0 3870400396.36678 8322624271.2986 0 0 0 0 80685306.25394051 0 19861273753.5658 0 0 0 0 0 0 0 0 0 0 0 0 0 412644610.613231 0 0 0 0
x30MCx3257 0 0 812383821.438933 0 0 110074700.141572 0 10194110.1608944 0 0 0 0 0 0 0 307341576.552921 0 14756191353.8555 0 0 679101253.484261 0 0 932218839.819659 0 0 0 8133598.53262848 9997385524.385193 0 0 0 255828785.846274 22774075.891359694 0 73542805004.2419 0 0 0 0 0 0 0 0 0 0 0 0 0 1343345133.6489198 0 0 0 0
x30MCx1774 0 0 41535577.2971781 0 0 1838843991.25575 0 0 0 0 0 0 0 0 0 339984425.134865 0 45552382120.9645 0 0 508837933.886057 0 0 51187447.739603296 0 0 0 28955611.327275604 26151363395.8123 0 0 0 166467653.13621002 143693576.81138602 0 85825624901.8524 0 0 0 0 0 0 0 0 0 0 0 0 0 335971849.782396 0 0 0 0
x12MCx1855 0 0 3687230.70391441 0 4012574.58955391 29280949.707555603 0 0 0 0 0 0 0 0 0 534540004.10570896 0 15993037834.3431 0 0 0 0 0 1526296615.4968 0 0 0 10837963966.3851 13501988149.9633 0 0 0 0 0 0 69594961264.9181 0 0 0 0 0 0 4229470.51331358 0 0 0 0 0 0 1813575266.5164895 0 228282959.757054 0 0
x30MCx1782 0 0 997504395.838282 0 0 118533627.381087 0 0 0 0 0 0 0 0 0 38065236.2404041 0 70174401712.8332 0 0 2276539712.7024603 0 0 161153678.21436 0 0 0 84155622.0015772 45332551371.2929 0 0 0 0 597656743.364293 0 123378540284.335 0 0 0 0 0 0 0 0 0 0 0 0 0 550807221.837642 0 3007262110.95842 0 0
x30MCx2072 0 0 557314135.133615 0 0 3901198945.9353 0 0 0 0 0 0 0 0 0 142500637.004392 0 37195594353.4272 0 0 74937549.5966779 0 0 863028972.055517 0 0 0 326753743.75512403 28522793027.3121 0 0 0 0 237175717.753885 0 177222424637.34198 0 0 0 0 0 0 0 0 0 0 0 0 0 8532035856.68457 0 0 0 0
x20MCx2016 0 0 219390209.478484 0 0 116689997.72558 0 0 0 0 0 0 0 0 0 248128917.096773 0 21378019685.5487 0 0 1358093718.88238 0 0 465892407.276108 0 0 0 13163195672.8025 29223903761.2481 0 0 0 140223203.586594 288905347.52876 0 120373432458.619 0 0 0 0 0 0 0 0 0 0 0 0 0 2418064014.20749 0 0 0 0
x14MCx2269 0 0 4988609.50729532 0 0 362541773.541049 0 0 0 0 0 0 0 0 0 1214184174.8625698 0 11135010212.4142 0 0 19954438.0291813 0 0 42728524.9103121 0 0 0 5964641.80220093 11123406272.9081 0 0 0 24292359.339872897 10519459.1784271 0 58937710127.875 0 0 0 0 0 0 0 0 0 0 0 0 0 193145946.35854295 0 484112018.27318096 0 0
x13MCx2699 0 0 125582851.555683 0 0 261793612.828513 0 0 0 0 0 0 0 0 0 102700311.246314 0 13542559733.0462 0 0 129270085.539183 0 0 83613452.9787837 0 0 0 4554818.45020611 9091526074.66974 0 0 0 0 19737546.6175598 0 36567600791.0714 0 0 0 0 0 0 0 0 0 0 0 0 0 658062817.9964451 0 0 0 0
x20MCx2791 0 0 503632491.996044 0 4012575.84062309 100097500.024192 0 0 0 0 0 0 0 0 0 25051487.0049712 0 44554449206.3262 0 0 0 0 0 42836958.29854379 0 0 0 45005918.2123941 8350278772.33234 0 0 0 0 205725847.82870305 0 35038462928.295 0 0 0 0 0 0 0 0 0 0 0 0 0 1816720823.84103 0 0 0 0
x10MCx2925 0 0 263745534.57400295 0 0 397678813.849864 0 0 0 0 0 0 0 0 0 466543293.477533 0 20912895310.9299 0 0 0 0 0 224270462.787433 0 0 0 170480255.078262 4513063495.59915 0 0 0 0 35245599.8094371 0 7432917431.812329 0 0 0 0 0 0 0 0 0 0 0 0 0 354733406.082057 0 0 0 0
x10MCx3012 0 0 384556526.438699 0 0 1885042736.19782 0 0 0 0 0 0 0 0 0 3904127.17196649 0 68126043119.0223 0 0 1693740504.77146 0 0 178505370.140468 0 0 0 18978395.974837106 19785574267.6412 0 0 0 0 95759563.69017808 0 91659145679.8433 0 0 0 0 0 0 0 0 0 0 0 0 0 1469470088.33739 0 1000649483.77041 0 0
x20MCx1780 0 0 147164013.457924 0 0 545168382.94251 0 0 0 0 0 0 0 0 0 10736357.6509466 0 12997065848.8419 0 0 0 0 0 31341488.4961976 0 0 0 470556119.671285 6305712278.93221 0 0 0 0 10411013.4797058 0 18388235662.4162 0 0 0 0 0 0 0 0 0 0 0 0 0 252900869.111186 0 0 0 0
x10MCx2169 0 0 209087763.65975 0 0 553518644.045313 0 44680580.201149896 0 0 0 0 0 0 0 6114298814.90493 0 23324672689.1328 0 0 843617071.322197 0 0 206051219.374235 0 0 0 1062031363.85889 21094005567.3914 0 0 0 0 76781191.2194518 0 32635585052.6035 0 0 0 0 0 0 0 0 0 0 0 0 0 611863673.531281 0 933303575.7550868 0 0
x11MCx3134 0 0 153345638.949956 0 0 291616989.488283 0 0 0 0 0 0 0 0 0 361674473.761035 0 18252577407.8856 0 0 0 0 0 4446372.84084031 0 0 0 5128077711.02378 2229584859.38624 0 0 0 0 4880165.31311742 0 13636374814.1488 0 0 0 0 0 0 0 0 0 0 0 0 0 610996697.202301 0 0 0 0
x13MCx2625 0 0 47608650.2325565 0 0 0 0 0 0 0 0 0 0 0 0 1919311826.45965 0 66794610932.4256 0 0 4381405644.75061 0 0 44789003.5217445 0 0 0 0 26776232749.4741 0 0 0 23316309.339407 49343817.4392101 0 76733214900.3354 0 0 0 0 0 0 0 0 0 0 0 0 0 214293150.021712 0 0 0 0
x12MCx1347 0 0 14423584.7063715 0 0 176336456.63579 0 0 0 0 0 0 0 0 0 104326981.109244 0 64034859904.0029 0 0 0 0 0 845677545.415679 0 0 0 7539630673.24112 17743395044.9538 0 0 0 0 137945862.755674 0 83807425576.332 0 0 0 0 0 0 0 0 0 0 0 0 0 709466850.744982 0 124606758.10241298 0 0
x20MCx2214 0 0 59863273.1640652 0 0 16050297.877321802 0 0 0 0 0 0 0 0 0 4771710.17974433 0 35039318537.6144 0 0 347033467.61777 0 0 66153254.76463729 0 0 0 3268838369.04213 13359487127.7806 0 0 0 17460121.339519 100965049.485045 0 51511045182.1746 0 0 0 0 0 0 0 0 0 0 0 0 0 502439392.33535194 0 197592180.624868 0 0
x30MCx2532 0 0 150417551.369589 0 2819651.28738956 0 0 0 0 0 0 0 0 0 0 5422406.32190299 0 33692880818.0293 0 0 0 0 0 4446373.18396046 0 0 0 1126667585.565 17785275839.589 0 0 0 0 110833985.219697 0 1655026857.5712302 0 0 0 0 0 0 0 0 0 0 0 0 0 74503862.86294721 0 0 0 0
x10MCx3028 0 0 385966451.8980779 0 0 1307666051.41529 0 0 0 0 0 0 0 0 0 1419584393.18512 0 36868200876.6998 0 0 37089217.9120941 0 0 1358094374.01507 0 0 0 11113968508.9685 38467700511.1602 0 0 0 70599651.63968779 41860930.1580945 0 74155336398.9973 0 0 0 0 0 0 9218080.47522806 0 0 0 0 0 0 998480787.475585 0 0 0 0
x13MCx2582 0 0 913132063.992797 0 0 360155770.133026 0 0 0 0 0 0 0 0 0 1995768334.16383 0 33463145153.6667 0 0 6467729591.97939 0 0 52163482.51550301 0 0 0 751653008.970793 8872238395.16802 0 0 0 42077819.5759151 10302558.9167833 0 99284242009.2007 0 0 0 0 0 0 0 0 0 0 0 0 0 763582287.716542 0 0 0 0
x13MCx2252 0 0 1391495793.38099 0 0 636589533.71884 0 0 0 0 0 0 0 0 0 8892732.83900253 0 30318145895.1574 0 0 0 0 0 111592952.333337 0 0 0 2901850552.5125604 22302757064.2955 0 0 0 425875144.61906 170046403.555561 0 167560776279.09802 0 0 0 0 0 0 0 0 0 0 0 0 0 152803177.684812 0 720745151.80501 0 0
x20MCx2642 0 0 290315369.43447703 0 0 803491435.240956 0 0 0 0 0 0 0 0 0 78516371.8605011 0 21149100517.607 0 0 0 0 0 617394620.1682769 0 0 0 54766253.8529738 24218179693.9222 0 0 0 167335306.327007 40776458.3142934 0 88062617923.1978 0 0 0 0 0 0 0 0 0 0 0 0 0 3692763782.07448 0 0 0 0
x10MCx1254 0 0 92506130.40055227 0 0 169178855.12879398 0 0 0 0 0 0 0 0 0 131764300.629157 0 40503912221.4667 0 0 0 0 0 66044822.290664 0 0 0 19520637.1302455 9907916271.42422 0 0 0 0 94349746.12952 0 11074057443.9883 0 0 0 0 0 0 1626719.76085379 0 0 0 0 0 0 360481099.0052 0 56826743.64582579 0 0
x20MCx2309 0 0 139138963.652264 0 0 205400777.207628 0 0 0 0 0 0 0 0 0 825507241.8714191 0 16654814656.2219 0 0 0 0 0 20822042.8848282 0 0 0 1992083884.12193 4979830141.81472 0 0 0 0 49343903.711441904 0 2301052635.05357 0 0 0 0 0 0 0 0 0 0 0 0 0 1639952773.46027 0 0 0 0
x20MCx1422 0 0 105086230.763331 0 1301377.47075332 283700288.624225 0 0 0 0 0 0 0 0 0 555254387.521418 0 18139032979.8501 0 0 156599088.98065 0 0 265589452.15624103 0 0 0 847630525.950665 3025702619.50148 0 0 0 0 54766301.894202404 0 8491379548.5428705 0 0 0 0 0 0 0 0 0 0 0 0 0 191302488.200739 0 187181459.543353 0 0
x20MCx1115 0 0 162021474.300747 0 0 1110074839.98825 0 0 0 0 0 0 0 0 0 4337924.34540153 0 21933629971.4365 0 0 268300620.763084 0 0 117666197.869016 0 0 0 8133608.14762786 5708925334.765679 0 0 0 0 48150960.233956896 0 21001410029.6097 0 0 0 0 0 0 0 0 0 0 0 0 0 550591047.540089 0 0 0 0
x10MCx1388 0 0 346925127.458215 0 0 5273392074.95566 0 0 0 0 0 0 0 0 0 343020999.734397 0 65625784285.575 0 0 1049668117.74557 0 0 53898652.1871625 0 0 0 21917230801.5561 54949187888.8467 0 0 0 0 226005616.012166 0 87320479806.8734 0 0 0 0 0 0 12796863.0947388 0 0 0 0 0 0 5584312468.96089 0 0 0 0
x20MCx2652 0 0 268735576.336973 0 0 759140.046149642 0 0 0 0 0 0 0 0 0 448109524.3843309 0 9790629175.191929 0 0 0 0 0 9218129.13181708 0 0 0 274158005.238042 1230891360.5426302 0 0 0 0 14206763.7208004 0 5765668650.50653 0 0 0 0 0 0 0 0 0 0 0 0 0 54766531.9007956 0 0 0 0
x30MCx1218 0 0 185554506.032373 0 0 1132847673.88321 0 0 0 0 0 0 0 0 0 48150906.2994586 0 22680486690.8781 0 0 2221990808.9405603 0 0 71141879.57757841 0 0 0 46957978.4406882 10932966929.6561 0 0 0 0 27762684.7132013 0 108765631315.337 0 0 0 0 0 0 0 0 0 0 0 0 0 386508626.2416 0 0 0 0
x11MCx2056 0 0 95325758.40733673 0 0 214835412.292303 0 0 0 0 0 0 0 0 0 41427121.4011406 0 21827212820.1209 0 0 0 0 0 305931700.190099 0 0 0 28738709.872519 23493841096.8034 0 0 0 43379184.713236295 3578782.73884199 0 77184691808.2231 0 0 0 0 0 0 0 0 0 0 0 0 0 545710143.692512 0 957595502.54469 0 0
x30MCx1748 0 0 9434978.53809542 0 0 0 0 0 0 0 0 0 0 0 0 142175366.246472 0 28668887200.1926 0 0 16375652.4052001 0 0 236850495.71494704 0 0 0 386617224.003565 10398430829.2729 0 0 0 76998100.71319251 101182011.218885 0 59021538501.3331 0 0 0 0 0 0 0 0 0 0 0 0 0 377182245.46547 0 1185445406.89564 0 0
x10MCx2392 0 0 1228389878.54834 0 0 1371974958.3751302 0 0 0 0 0 0 0 0 0 13230649.3495981 0 30348398409.3409 0 0 90662482.4283937 0 0 187398049.804144 0 0 0 505909665.70389503 21574742723.4295 0 0 0 29497841.1728745 57802754.945375405 0 64493342494.3435 0 0 0 0 0 0 0 0 0 0 0 0 0 912047221.558362 0 0 0 0
x30MCx1180 0 0 453529582.33921105 0 0 6832224.69807993 0 0 0 0 0 0 0 0 0 8675840.88645071 0 47138554736.3637 0 0 0 0 0 68430694.9918799 0 0 0 5530848.56511233 9806194505.94415 0 0 0 0 34161123.4903997 0 30944230137.7148 0 0 0 0 0 0 0 0 0 0 0 0 0 2231534724.0062 0 0 0 0
x30MCx1201 0 0 376748468.652332 0 0 63658995.7106848 0 0 0 0 0 0 0 0 0 0 0 40933384930.1718 0 0 23967015.4208881 0 0 15074276.667436402 0 0 0 6900331480.54421 14796649701.475 0 0 0 34161130.577284 160286193.629288 0 66496213165.1702 0 0 0 0 0 0 0 0 0 0 0 0 0 1074936908.8318698 0 6940674.14903548 0 0
x20MCx3067 0 0 534540122.645219 0 0 0 0 0 0 0 0 0 0 0 0 3876907048.98437 0 86634324247.4882 0 0 8963551381.00939 0 0 2519029817.16436 0 0 0 2052811925.65457 6922668733.80705 0 0 0 0 175902633.177226 0 27738500497.023 0 0 0 0 0 0 0 0 0 0 0 0 0 5424785152.1524 0 1388134219.89426 0 0
x20MCx1670 0 0 552759246.0503219 0 0 16484089.738993302 0 0 0 0 0 0 0 0 0 2277407.1349925 0 16785900408.3592 0 0 4075799635.92491 0 0 82637344.61258492 0 0 0 3149545619.7358103 14396683427.8345 0 0 0 50319852.887453295 60622408.9743241 0 79518381317.2333 0 0 0 0 0 0 2385855.09380166 0 0 0 0 0 0 668907009.9349389 0 25051478.4849175 0 0
x20MCx1332 0 0 117340759.463616 0 0 0 0 0 0 0 0 0 0 0 0 109424053.880581 0 31263612587.5141 0 0 288037945.596456 0 0 297256027.43971604 0 0 0 15399619.0793286 22108539044.8533 0 0 0 0 23641668.72742 0 64472348891.9778 0 0 0 0 0 0 0 0 0 0 0 0 0 767486649.4676651 0 0 0 0
x10MCx2613 0 0 499836605.08751 0 0 0 0 0 0 0 0 0 0 0 0 45765035.223894395 0 52812850648.3741 0 0 0 0 0 58344997.512927 0 0 0 1549178976.71406 7881346374.07892 0 0 0 0 43053836.45470639 0 11964520168.4269 0 0 0 0 0 0 0 0 0 0 0 0 0 145103358.126945 0 0 0 0
x12MCx1480 0 0 396268840.120754 0 0 1760869501.10582 0 216028333.202119 0 0 0 0 0 0 0 48277235416.6271 0 71538454917.2239 0 0 0 0 0 102808664.596189 0 0 0 4630185585.37373 17493523279.2005 0 0 0 0 0 0 64279490819.3907 0 0 0 0 0 0 0 0 0 0 0 0 0 885802924.495435 0 353106552.663704 0 0
x14MCx2818 0 0 154105183.079989 0 0 5964662.2585499 0 0 0 0 0 0 0 0 0 6506904.28205444 0 3328715333.88965 0 0 0 0 0 18219331.989752397 0 0 0 8242078.75726895 1691795113.33415 0 0 0 0 0 0 14104257273.3765 0 0 0 0 0 0 0 0 0 0 0 0 0 69949221.03208521 0 0 0 0
x14MCx1551 0 0 783753428.837327 0 0 1894911258.07038 0 0 0 0 0 0 0 0 0 0 0 19102132656.5429 0 0 0 0 0 28196470.388502195 0 0 0 2651227352.26043 11121989296.781601 0 0 0 21364248.717442 321656658.35499 0 71115510894.4347 0 0 0 0 0 0 0 0 0 0 0 0 0 144886478.611688 0 0 0 0
x10MCx1530 0 0 1608500357.49711 0 0 452661845.482264 0 0 0 0 0 0 0 0 0 1331090438.77559 0 58916964888.0047 0 0 2085346101.28856 0 0 223077483.506712 0 0 0 6169063028.3322 8365351407.51447 0 0 0 0 67671536.0759303 0 72830840013.8731 0 0 0 0 0 0 0 0 0 0 0 0 0 1196831846.36854 0 2055631356.28086 0 0
x30MCx1791 0 0 281964662.88590896 0 0 161153649.634023 0 0 0 0 0 0 0 0 0 14423576.9860869 0 2232834786.21461 0 0 3973098995.95698 0 0 91855411.3324479 0 0 0 104652269.109578 13310792599.2129 0 0 0 113761896.679738 847629155.813947 0 78789385750.2095 0 0 0 0 0 0 0 0 0 0 0 0 0 1740372657.68964 0 42620043.2746777 0 0
